,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.375609,-3.141593,,,,,,,,,,
,,,,,,,130.393882,-3.124091,,,,,,,,,,
,,,,,,,130.368334,-3.106589,,,,,,,,,,
,,,,,,,130.356587,-3.089087,,,,,,,,,,
,,,,,,,130.365777,-3.071585,,,,,,,,,,
,,,,,,,130.366171,-3.054083,,,,,,,,,,
,,,,,,,130.352670,-3.036581,,,,,,,,,,
,,,,,,,130.353719,-3.019079,,,,,,,,,,
,,,,,,,130.369356,-3.001577,,,,,,,,,,
,,,,,,,130.378104,-2.984075,,,,,,,,,,
,,,,,,,130.377855,-2.966574,,,,,,,,,,
,,,,,,,130.373186,-2.949072,,,,,,,,,,
,,,,,,,130.369438,-2.931570,,,,,,,,,,
,,,,,,,130.365669,-2.914068,,,,,,,,,,
,,,,,,,130.359421,-2.896566,,,,,,,,,,
,,,,,,,130.351289,-2.879064,,,,,,,,,,
,,,,,,,130.342868,-2.861562,,,,,,,,,,
,,,,,,,130.342297,-2.844060,,,,,,,,,,
,,,,,,,130.336670,-2.826558,,,,,,,,,,
,,,,,,,130.331743,-2.809056,,,,,,,,,,
,,,,,,,130.328204,-2.791554,,,,,,,,,,
,,,,,,,130.329883,-2.774053,,,,,,,,,,
,,,,,,,130.327961,-2.756551,,,,,,,,,,
,,,,,,,130.329387,-2.739049,,,,,,,,,,
,,,,,,,130.330651,-2.721547,,,,,,,,,,
,,,,,,,130.332627,-2.704045,,,,,,,,,,
,,,,,,,130.330844,-2.686543,,,,,,,,,,
,,,,,,,130.325360,-2.669041,,,,,,,,,,
,,,,,,,130.321818,-2.651539,,,,,,,,,,
,,,,,,,130.315330,-2.634037,,,,,,,,,,
,,,,,,,130.312914,-2.616535,,,,,,,,,,
,,,,,,,130.315545,-2.599033,,,,,,,,,,
,,,,,,,130.313098,-2.581532,,,,,,,,,,
,,,,,,,130.304534,-2.564030,,,,,,,,,,
,,,,,,,130.300063,-2.546528,,,,,,,,,,
,,,,,,,130.282989,-2.529026,,,,,,,,,,
,,,,,,,130.263170,-2.511524,,,,,,,,,,
,,,,,,,130.240780,-2.494022,,,,,,,,,,
,,,,,,,130.220583,-2.476520,,,,,,,,,,
,,,,,,,130.201919,-2.459018,,,,,,,,,,
,,,,,,,130.195937,-2.441516,,,,,,,,,,
,,,,,,,130.194785,-2.424014,,,,,,,,,,
,,,,,,,130.192078,-2.406512,,,,,,,,,,
,,,,,,,130.189381,-2.389011,,,,,,,,,,
,,,,,,,130.194187,-2.371509,,,,,,,,,,
,,,,,,,130.200102,-2.354007,,,,,,,,,,
,,,,,,,130.204095,-2.336505,,,,,,,,,,
,,,,,,,130.201954,-2.319003,,,,,,,,,,
,,,,,,,130.206534,-2.301501,,,,,,,,,,
,,,,,,,130.207081,-2.283999,,,,,,,,,,
,,,,,,,130.205312,-2.266497,,,,,,,,,,
,,,,,,,130.208054,-2.248995,,,,,,,,,,
,,,,,,,130.208276,-2.231493,,,,,,,,,,
,,,,,,,130.204649,-2.213991,,,,,,,,,,
,,,,,,,130.199533,-2.196490,,,,,,,,,,
,,,,,,,130.191413,-2.178988,,,,,,,,,,
,,,,,,,130.190433,-2.161486,,,,,,,,,,
,,,,,,,130.194477,-2.143984,,,,,,,,,,
,,,,,,,130.209007,-2.126482,,,,,,,,,,
,,,,,,,130.234928,-2.108980,,,,,,,,,,
,,,,,,,130.273330,-2.091478,,,,,,,,,,
,,,,,,,130.300279,-2.073976,,,,,,,,,,
,,,,,,,130.328433,-2.056474,,,,,,,,,,
,,,,,,,130.352740,-2.038972,,,,,,,,,,
,,,,,,,130.366132,-2.021470,,,,,,,,,,
,,,,,,,130.365745,-2.003969,,,,,,,,,,
,,,,,,,130.360244,-1.986467,,,,,,,,,,
,,,,,,,130.354269,-1.968965,,,,,,,,,,
,,,,,,,130.334798,-1.951463,,,,,,,,,,
,,,,,,,130.322940,-1.933961,,,,,,,,,,
,,,,,,,130.288309,-1.916459,,,,,,,,,,
,,,,,,,130.268308,-1.898957,,,,,,,,,,
,,,,,,,130.256701,-1.881455,,,,,,,,,,
,,,,,,,130.239779,-1.863953,,,,,,,,,,
,,,,,,,130.223845,-1.846451,,,,,,,,,,
,,,,,,,130.211709,-1.828949,,,,,,,,,,
,,,,,,,130.193555,-1.811448,,,,,,,,,,
,,,,,,,130.179509,-1.793946,,,,,,,,,,
,,,,,,,130.167853,-1.776444,,,,,,,,,,
,,,,,,,130.148668,-1.758942,,,,,,,,,,
,,,,,,,130.133685,-1.741440,,,,,,,,,,
,,,,,,,130.129993,-1.723938,,,,,,,,,,
,,,,,,,130.119645,-1.706436,,,,,,,,,,
,,,,,,,130.111595,-1.688934,,,,,,,,,,
,,,,,,,130.103726,-1.671432,,,,,,,,,,
,,,,,,,130.098684,-1.653930,,,,,,,,,,
