,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.171047,-3.141593,,,,,,,,,,
,,,,,,,130.092183,-3.124091,,,,,,,,,,
,,,,,,,130.081889,-3.106589,,,,,,,,,,
,,,,,,,130.107474,-3.089087,,,,,,,,,,
,,,,,,,130.109697,-3.071585,,,,,,,,,,
,,,,,,,130.038108,-3.054083,,,,,,,,,,
,,,,,,,129.822521,-3.036581,,,,,,,,,,
,,,,,,,129.635847,-3.019079,,,,,,,,,,
,,,,,,,129.635847,-3.001577,,,,,,,,,,
,,,,,,,129.635847,-2.984075,,,,,,,,,,
,,,,,,,129.677922,-2.966574,,,,,,,,,,
,,,,,,,129.697435,-2.949072,,,,,,,,,,
,,,,,,,129.709749,-2.931570,,,,,,,,,,
,,,,,,,129.718654,-2.914068,,,,,,,,,,
,,,,,,,129.731936,-2.896566,,,,,,,,,,
,,,,,,,129.781932,-2.879064,,,,,,,,,,
,,,,,,,129.831181,-2.861562,,,,,,,,,,
,,,,,,,129.854324,-2.844060,,,,,,,,,,
,,,,,,,129.902772,-2.826558,,,,,,,,,,
,,,,,,,129.909188,-2.809056,,,,,,,,,,
,,,,,,,129.912815,-2.791554,,,,,,,,,,
,,,,,,,129.914357,-2.774053,,,,,,,,,,
,,,,,,,129.917396,-2.756551,,,,,,,,,,
,,,,,,,129.922095,-2.739049,,,,,,,,,,
,,,,,,,129.924354,-2.721547,,,,,,,,,,
,,,,,,,129.930984,-2.704045,,,,,,,,,,
,,,,,,,129.939872,-2.686543,,,,,,,,,,
,,,,,,,129.955493,-2.669041,,,,,,,,,,
,,,,,,,129.969340,-2.651539,,,,,,,,,,
,,,,,,,129.978636,-2.634037,,,,,,,,,,
,,,,,,,129.984674,-2.616535,,,,,,,,,,
,,,,,,,129.993481,-2.599033,,,,,,,,,,
,,,,,,,130.000601,-2.581532,,,,,,,,,,
,,,,,,,130.013396,-2.564030,,,,,,,,,,
,,,,,,,130.029766,-2.546528,,,,,,,,,,
,,,,,,,130.050660,-2.529026,,,,,,,,,,
,,,,,,,130.077964,-2.511524,,,,,,,,,,
,,,,,,,130.103703,-2.494022,,,,,,,,,,
,,,,,,,130.132748,-2.476520,,,,,,,,,,
,,,,,,,130.154980,-2.459018,,,,,,,,,,
,,,,,,,130.173835,-2.441516,,,,,,,,,,
,,,,,,,130.191303,-2.424014,,,,,,,,,,
,,,,,,,130.197185,-2.406512,,,,,,,,,,
,,,,,,,130.195527,-2.389011,,,,,,,,,,
,,,,,,,130.186373,-2.371509,,,,,,,,,,
,,,,,,,130.172914,-2.354007,,,,,,,,,,
,,,,,,,130.156311,-2.336505,,,,,,,,,,
,,,,,,,130.142336,-2.319003,,,,,,,,,,
,,,,,,,130.137574,-2.301501,,,,,,,,,,
,,,,,,,130.145976,-2.283999,,,,,,,,,,
,,,,,,,130.165630,-2.266497,,,,,,,,,,
,,,,,,,130.190983,-2.248995,,,,,,,,,,
,,,,,,,130.214032,-2.231493,,,,,,,,,,
,,,,,,,130.225996,-2.213991,,,,,,,,,,
,,,,,,,130.223472,-2.196490,,,,,,,,,,
,,,,,,,130.188606,-2.178988,,,,,,,,,,
,,,,,,,130.142443,-2.161486,,,,,,,,,,
,,,,,,,130.121763,-2.143984,,,,,,,,,,
,,,,,,,130.096496,-2.126482,,,,,,,,,,
,,,,,,,130.071067,-2.108980,,,,,,,,,,
