,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.076430,-3.141593,,,,,,,,,,
,,,,,,,130.123130,-3.124091,,,,,,,,,,
,,,,,,,130.141884,-3.106589,,,,,,,,,,
,,,,,,,130.150965,-3.089087,,,,,,,,,,
,,,,,,,130.150543,-3.071585,,,,,,,,,,
,,,,,,,130.137895,-3.054083,,,,,,,,,,
,,,,,,,130.113961,-3.036581,,,,,,,,,,
,,,,,,,130.096677,-3.019079,,,,,,,,,,
,,,,,,,130.077767,-3.001577,,,,,,,,,,
,,,,,,,130.058658,-2.984075,,,,,,,,,,
,,,,,,,130.039921,-2.966574,,,,,,,,,,
,,,,,,,130.024872,-2.949072,,,,,,,,,,
,,,,,,,130.010841,-2.931570,,,,,,,,,,
,,,,,,,130.001090,-2.914068,,,,,,,,,,
,,,,,,,130.000616,-2.896566,,,,,,,,,,
,,,,,,,129.998578,-2.879064,,,,,,,,,,
,,,,,,,129.992209,-2.861562,,,,,,,,,,
,,,,,,,129.984598,-2.844060,,,,,,,,,,
,,,,,,,129.979114,-2.826558,,,,,,,,,,
,,,,,,,129.969473,-2.809056,,,,,,,,,,
,,,,,,,129.967242,-2.791554,,,,,,,,,,
,,,,,,,129.967448,-2.774053,,,,,,,,,,
,,,,,,,129.973792,-2.756551,,,,,,,,,,
,,,,,,,129.974779,-2.739049,,,,,,,,,,
,,,,,,,129.971856,-2.721547,,,,,,,,,,
,,,,,,,129.967818,-2.704045,,,,,,,,,,
,,,,,,,129.974354,-2.686543,,,,,,,,,,
,,,,,,,129.975648,-2.669041,,,,,,,,,,
,,,,,,,129.977477,-2.651539,,,,,,,,,,
,,,,,,,129.978998,-2.634037,,,,,,,,,,
,,,,,,,129.981076,-2.616535,,,,,,,,,,
,,,,,,,129.979280,-2.599033,,,,,,,,,,
,,,,,,,129.976252,-2.581532,,,,,,,,,,
,,,,,,,129.976887,-2.564030,,,,,,,,,,
,,,,,,,129.975174,-2.546528,,,,,,,,,,
,,,,,,,129.977652,-2.529026,,,,,,,,,,
,,,,,,,129.976288,-2.511524,,,,,,,,,,
,,,,,,,129.982700,-2.494022,,,,,,,,,,
,,,,,,,129.988701,-2.476520,,,,,,,,,,
,,,,,,,129.983149,-2.459018,,,,,,,,,,
,,,,,,,129.978460,-2.441516,,,,,,,,,,
,,,,,,,129.975826,-2.424014,,,,,,,,,,
,,,,,,,129.972422,-2.406512,,,,,,,,,,
,,,,,,,129.957480,-2.389011,,,,,,,,,,
,,,,,,,129.941048,-2.371509,,,,,,,,,,
,,,,,,,129.943894,-2.354007,,,,,,,,,,
,,,,,,,129.964550,-2.336505,,,,,,,,,,
,,,,,,,129.996236,-2.319003,,,,,,,,,,
,,,,,,,130.015388,-2.301501,,,,,,,,,,
,,,,,,,130.063187,-2.283999,,,,,,,,,,
,,,,,,,130.100060,-2.266497,,,,,,,,,,
,,,,,,,130.122423,-2.248995,,,,,,,,,,
,,,,,,,130.138523,-2.231493,,,,,,,,,,
,,,,,,,130.156606,-2.213991,,,,,,,,,,
,,,,,,,130.165202,-2.196490,,,,,,,,,,
,,,,,,,130.164086,-2.178988,,,,,,,,,,
,,,,,,,130.159913,-2.161486,,,,,,,,,,
,,,,,,,130.142306,-2.143984,,,,,,,,,,
,,,,,,,130.120140,-2.126482,,,,,,,,,,
,,,,,,,130.096272,-2.108980,,,,,,,,,,
,,,,,,,130.055767,-2.091478,,,,,,,,,,
,,,,,,,130.011769,-2.073976,,,,,,,,,,
,,,,,,,129.984674,-2.056474,,,,,,,,,,
,,,,,,,129.965182,-2.038972,,,,,,,,,,
,,,,,,,129.940079,-2.021470,,,,,,,,,,
,,,,,,,129.917172,-2.003969,,,,,,,,,,
,,,,,,,129.891691,-1.986467,,,,,,,,,,
,,,,,,,129.875840,-1.968965,,,,,,,,,,
,,,,,,,129.866408,-1.951463,,,,,,,,,,
,,,,,,,129.863094,-1.933961,,,,,,,,,,
,,,,,,,129.858302,-1.916459,,,,,,,,,,
,,,,,,,129.865658,-1.898957,,,,,,,,,,
,,,,,,,129.871990,-1.881455,,,,,,,,,,
,,,,,,,129.877268,-1.863953,,,,,,,,,,
,,,,,,,129.877011,-1.846451,,,,,,,,,,
,,,,,,,129.869536,-1.828949,,,,,,,,,,
,,,,,,,129.869532,-1.811448,,,,,,,,,,
,,,,,,,129.875061,-1.793946,,,,,,,,,,
,,,,,,,129.880741,-1.776444,,,,,,,,,,
,,,,,,,129.885377,-1.758942,,,,,,,,,,
,,,,,,,129.890019,-1.741440,,,,,,,,,,
,,,,,,,129.898971,-1.723938,,,,,,,,,,
,,,,,,,129.905822,-1.706436,,,,,,,,,,
,,,,,,,129.918815,-1.688934,,,,,,,,,,
,,,,,,,129.936489,-1.671432,,,,,,,,,,
,,,,,,,129.950036,-1.653930,,,,,,,,,,
,,,,,,,129.966755,-1.636428,,,,,,,,,,
,,,,,,,129.982683,-1.618927,,,,,,,,,,
,,,,,,,129.992676,-1.601425,,,,,,,,,,
,,,,,,,129.998962,-1.583923,,,,,,,,,,
,,,,,,,130.005736,-1.566421,,,,,,,,,,
,,,,,,,130.013892,-1.548919,,,,,,,,,,
,,,,,,,130.024620,-1.531417,,,,,,,,,,
,,,,,,,130.042240,-1.513915,,,,,,,,,,
,,,,,,,130.059592,-1.496413,,,,,,,,,,
,,,,,,,130.072693,-1.478911,,,,,,,,,,
,,,,,,,130.084629,-1.461409,,,,,,,,,,
,,,,,,,130.086890,-1.443907,,,,,,,,,,
,,,,,,,130.094601,-1.426406,,,,,,,,,,
,,,,,,,130.106235,-1.408904,,,,,,,,,,
,,,,,,,130.121416,-1.391402,,,,,,,,,,
,,,,,,,130.131162,-1.373900,,,,,,,,,,
,,,,,,,130.146525,-1.356398,,,,,,,,,,
,,,,,,,130.166328,-1.338896,,,,,,,,,,
,,,,,,,130.177970,-1.321394,,,,,,,,,,
,,,,,,,130.195355,-1.303892,,,,,,,,,,
,,,,,,,130.211374,-1.286390,,,,,,,,,,
,,,,,,,130.236238,-1.268888,,,,,,,,,,
,,,,,,,130.258640,-1.251386,,,,,,,,,,
,,,,,,,130.287873,-1.233885,,,,,,,,,,
,,,,,,,130.312189,-1.216383,,,,,,,,,,
,,,,,,,130.330806,-1.198881,,,,,,,,,,
,,,,,,,130.351858,-1.181379,,,,,,,,,,
,,,,,,,130.370309,-1.163877,,,,,,,,,,
,,,,,,,130.396936,-1.146375,,,,,,,,,,
,,,,,,,130.399936,-1.128873,,,,,,,,,,
,,,,,,,130.398231,-1.111371,,,,,,,,,,
,,,,,,,130.387645,-1.093869,,,,,,,,,,
,,,,,,,130.376391,-1.076367,,,,,,,,,,
,,,,,,,130.352473,-1.058865,,,,,,,,,,
,,,,,,,130.328513,-1.041364,,,,,,,,,,
,,,,,,,130.300313,-1.023862,,,,,,,,,,
,,,,,,,130.264522,-1.006360,,,,,,,,,,
,,,,,,,130.246485,-0.988858,,,,,,,,,,
,,,,,,,130.232217,-0.971356,,,,,,,,,,
,,,,,,,130.224122,-0.953854,,,,,,,,,,
,,,,,,,130.221480,-0.936352,,,,,,,,,,
,,,,,,,130.203457,-0.918850,,,,,,,,,,
,,,,,,,130.193541,-0.901348,,,,,,,,,,
,,,,,,,130.179015,-0.883846,,,,,,,,,,
,,,,,,,130.165663,-0.866344,,,,,,,,,,
,,,,,,,130.147769,-0.848843,,,,,,,,,,
,,,,,,,130.128060,-0.831341,,,,,,,,,,
,,,,,,,130.119091,-0.813839,,,,,,,,,,
,,,,,,,130.106481,-0.796337,,,,,,,,,,
,,,,,,,130.086597,-0.778835,,,,,,,,,,
,,,,,,,130.063733,-0.761333,,,,,,,,,,
,,,,,,,130.047896,-0.743831,,,,,,,,,,
,,,,,,,130.031624,-0.726329,,,,,,,,,,
,,,,,,,130.015126,-0.708827,,,,,,,,,,
,,,,,,,130.004210,-0.691325,,,,,,,,,,
,,,,,,,129.986214,-0.673823,,,,,,,,,,
,,,,,,,129.973541,-0.656322,,,,,,,,,,
,,,,,,,129.971327,-0.638820,,,,,,,,,,
,,,,,,,129.964369,-0.621318,,,,,,,,,,
,,,,,,,129.951317,-0.603816,,,,,,,,,,
,,,,,,,129.945431,-0.586314,,,,,,,,,,
,,,,,,,129.943990,-0.568812,,,,,,,,,,
,,,,,,,129.938698,-0.551310,,,,,,,,,,
,,,,,,,129.932333,-0.533808,,,,,,,,,,
,,,,,,,129.928864,-0.516306,,,,,,,,,,
,,,,,,,129.930168,-0.498804,,,,,,,,,,
,,,,,,,129.920191,-0.481302,,,,,,,,,,
,,,,,,,129.911213,-0.463801,,,,,,,,,,
,,,,,,,129.902032,-0.446299,,,,,,,,,,
,,,,,,,129.896139,-0.428797,,,,,,,,,,
,,,,,,,129.896033,-0.411295,,,,,,,,,,
,,,,,,,129.895123,-0.393793,,,,,,,,,,
,,,,,,,129.893669,-0.376291,,,,,,,,,,
,,,,,,,129.895123,-0.358789,,,,,,,,,,
,,,,,,,129.903791,-0.341287,,,,,,,,,,
,,,,,,,129.909902,-0.323785,,,,,,,,,,
,,,,,,,129.915992,-0.306283,,,,,,,,,,
,,,,,,,129.916824,-0.288781,,,,,,,,,,
,,,,,,,129.924858,-0.271280,,,,,,,,,,
,,,,,,,129.951575,-0.253778,,,,,,,,,,
,,,,,,,129.970955,-0.236276,,,,,,,,,,
,,,,,,,129.976725,-0.218774,,,,,,,,,,
,,,,,,,129.981961,-0.201272,,,,,,,,,,
,,,,,,,129.988124,-0.183770,,,,,,,,,,
,,,,,,,129.994365,-0.166268,,,,,,,,,,
,,,,,,,129.994572,-0.148766,,,,,,,,,,
,,,,,,,129.997294,-0.131264,,,,,,,,,,
,,,,,,,130.003963,-0.113762,,,,,,,,,,
,,,,,,,130.007251,-0.096260,,,,,,,,,,
,,,,,,,130.007251,-0.078759,,,,,,,,,,
,,,,,,,130.011570,-0.061257,,,,,,,,,,
,,,,,,,130.011804,-0.043755,,,,,,,,,,
,,,,,,,130.006869,-0.026253,,,,,,,,,,
,,,,,,,130.002746,-0.008751,,,,,,,,,,
,,,,,,,129.996024,0.008751,,,,,,,,,,
,,,,,,,129.984289,0.026253,,,,,,,,,,
,,,,,,,129.971512,0.043755,,,,,,,,,,
,,,,,,,129.960080,0.061257,,,,,,,,,,
,,,,,,,129.940945,0.078759,,,,,,,,,,
,,,,,,,129.927661,0.096260,,,,,,,,,,
,,,,,,,129.915441,0.113762,,,,,,,,,,
,,,,,,,129.900941,0.131264,,,,,,,,,,
,,,,,,,129.875858,0.148766,,,,,,,,,,
,,,,,,,129.859960,0.166268,,,,,,,,,,
,,,,,,,129.845194,0.183770,,,,,,,,,,
,,,,,,,129.800477,0.201272,,,,,,,,,,
,,,,,,,129.765574,0.218774,,,,,,,,,,
,,,,,,,129.791389,0.236276,,,,,,,,,,
,,,,,,,129.791143,0.253778,,,,,,,,,,
,,,,,,,129.784091,0.271280,,,,,,,,,,
,,,,,,,129.793165,0.288781,,,,,,,,,,
,,,,,,,129.796619,0.306283,,,,,,,,,,
,,,,,,,129.838276,0.323785,,,,,,,,,,
,,,,,,,129.819441,0.341287,,,,,,,,,,
,,,,,,,129.820161,0.358789,,,,,,,,,,
,,,,,,,129.820161,0.376291,,,,,,,,,,
,,,,,,,129.821187,0.393793,,,,,,,,,,
,,,,,,,129.844116,0.411295,,,,,,,,,,
,,,,,,,129.855935,0.428797,,,,,,,,,,
,,,,,,,129.861181,0.446299,,,,,,,,,,
,,,,,,,129.869129,0.463801,,,,,,,,,,
,,,,,,,129.882437,0.481302,,,,,,,,,,
,,,,,,,129.897497,0.498804,,,,,,,,,,
,,,,,,,129.902276,0.516306,,,,,,,,,,
,,,,,,,129.909414,0.533808,,,,,,,,,,
,,,,,,,129.919949,0.551310,,,,,,,,,,
,,,,,,,129.935587,0.568812,,,,,,,,,,
,,,,,,,129.949000,0.586314,,,,,,,,,,
,,,,,,,129.966887,0.603816,,,,,,,,,,
,,,,,,,129.978951,0.621318,,,,,,,,,,
,,,,,,,130.001116,0.638820,,,,,,,,,,
,,,,,,,130.023645,0.656322,,,,,,,,,,
,,,,,,,130.043803,0.673823,,,,,,,,,,
,,,,,,,130.056460,0.691325,,,,,,,,,,
,,,,,,,130.089361,0.708827,,,,,,,,,,
,,,,,,,130.102001,0.726329,,,,,,,,,,
,,,,,,,130.108914,0.743831,,,,,,,,,,
,,,,,,,130.102693,0.761333,,,,,,,,,,
,,,,,,,130.091446,0.778835,,,,,,,,,,
,,,,,,,130.082031,0.796337,,,,,,,,,,
,,,,,,,130.084553,0.813839,,,,,,,,,,
,,,,,,,130.096839,0.831341,,,,,,,,,,
,,,,,,,130.117888,0.848843,,,,,,,,,,
,,,,,,,130.139015,0.866344,,,,,,,,,,
,,,,,,,130.181402,0.883846,,,,,,,,,,
,,,,,,,130.226767,0.901348,,,,,,,,,,
,,,,,,,130.283233,0.918850,,,,,,,,,,
,,,,,,,130.350385,0.936352,,,,,,,,,,
,,,,,,,130.404296,0.953854,,,,,,,,,,
,,,,,,,130.461159,0.971356,,,,,,,,,,
,,,,,,,130.500972,0.988858,,,,,,,,,,
,,,,,,,130.525635,1.006360,,,,,,,,,,
,,,,,,,130.534497,1.023862,,,,,,,,,,
,,,,,,,130.534698,1.041364,,,,,,,,,,
,,,,,,,130.532114,1.058865,,,,,,,,,,
,,,,,,,130.516464,1.076367,,,,,,,,,,
,,,,,,,130.479758,1.093869,,,,,,,,,,
,,,,,,,130.461113,1.111371,,,,,,,,,,
,,,,,,,130.442198,1.128873,,,,,,,,,,
,,,,,,,130.421491,1.146375,,,,,,,,,,
,,,,,,,130.404111,1.163877,,,,,,,,,,
,,,,,,,130.386528,1.181379,,,,,,,,,,
,,,,,,,130.363487,1.198881,,,,,,,,,,
,,,,,,,130.348455,1.216383,,,,,,,,,,
,,,,,,,130.328772,1.233885,,,,,,,,,,
,,,,,,,130.313056,1.251386,,,,,,,,,,
,,,,,,,130.302994,1.268888,,,,,,,,,,
,,,,,,,130.276661,1.286390,,,,,,,,,,
,,,,,,,130.261512,1.303892,,,,,,,,,,
,,,,,,,130.251388,1.321394,,,,,,,,,,
,,,,,,,130.235546,1.338896,,,,,,,,,,
,,,,,,,130.213521,1.356398,,,,,,,,,,
,,,,,,,130.193840,1.373900,,,,,,,,,,
,,,,,,,130.163929,1.391402,,,,,,,,,,
,,,,,,,130.138037,1.408904,,,,,,,,,,
,,,,,,,130.113569,1.426406,,,,,,,,,,
,,,,,,,130.094999,1.443907,,,,,,,,,,
,,,,,,,130.064836,1.461409,,,,,,,,,,
,,,,,,,130.042523,1.478911,,,,,,,,,,
,,,,,,,130.018873,1.496413,,,,,,,,,,
,,,,,,,129.991981,1.513915,,,,,,,,,,
,,,,,,,129.976693,1.531417,,,,,,,,,,
,,,,,,,129.964084,1.548919,,,,,,,,,,
,,,,,,,129.946274,1.566421,,,,,,,,,,
,,,,,,,129.936750,1.583923,,,,,,,,,,
,,,,,,,129.922141,1.601425,,,,,,,,,,
,,,,,,,129.909466,1.618927,,,,,,,,,,
,,,,,,,129.893863,1.636428,,,,,,,,,,
,,,,,,,129.884415,1.653930,,,,,,,,,,
,,,,,,,129.875404,1.671432,,,,,,,,,,
,,,,,,,129.867828,1.688934,,,,,,,,,,
,,,,,,,129.862182,1.706436,,,,,,,,,,
,,,,,,,129.860509,1.723938,,,,,,,,,,
,,,,,,,129.857817,1.741440,,,,,,,,,,
,,,,,,,129.853444,1.758942,,,,,,,,,,
,,,,,,,129.842126,1.776444,,,,,,,,,,
,,,,,,,129.830481,1.793946,,,,,,,,,,
,,,,,,,129.820069,1.811448,,,,,,,,,,
,,,,,,,129.809676,1.828949,,,,,,,,,,
,,,,,,,129.799241,1.846451,,,,,,,,,,
,,,,,,,129.792931,1.863953,,,,,,,,,,
,,,,,,,129.782444,1.881455,,,,,,,,,,
,,,,,,,129.776782,1.898957,,,,,,,,,,
,,,,,,,129.773283,1.916459,,,,,,,,,,
,,,,,,,129.779109,1.933961,,,,,,,,,,
,,,,,,,129.799714,1.951463,,,,,,,,,,
,,,,,,,129.835682,1.968965,,,,,,,,,,
,,,,,,,129.878664,1.986467,,,,,,,,,,
,,,,,,,129.956411,2.003969,,,,,,,,,,
,,,,,,,130.010921,2.021470,,,,,,,,,,
,,,,,,,130.038814,2.038972,,,,,,,,,,
,,,,,,,130.060325,2.056474,,,,,,,,,,
,,,,,,,130.069671,2.073976,,,,,,,,,,
,,,,,,,130.066962,2.091478,,,,,,,,,,
,,,,,,,130.059016,2.108980,,,,,,,,,,
,,,,,,,130.051787,2.126482,,,,,,,,,,
,,,,,,,130.043576,2.143984,,,,,,,,,,
,,,,,,,130.024516,2.161486,,,,,,,,,,
,,,,,,,130.004530,2.178988,,,,,,,,,,
,,,,,,,129.985870,2.196490,,,,,,,,,,
,,,,,,,129.955449,2.213991,,,,,,,,,,
,,,,,,,129.924661,2.231493,,,,,,,,,,
,,,,,,,129.893869,2.248995,,,,,,,,,,
,,,,,,,129.881799,2.266497,,,,,,,,,,
,,,,,,,129.887588,2.283999,,,,,,,,,,
,,,,,,,129.906310,2.301501,,,,,,,,,,
,,,,,,,129.930445,2.319003,,,,,,,,,,
,,,,,,,129.939467,2.336505,,,,,,,,,,
,,,,,,,129.940592,2.354007,,,,,,,,,,
,,,,,,,129.932762,2.371509,,,,,,,,,,
,,,,,,,129.927727,2.389011,,,,,,,,,,
,,,,,,,129.932444,2.406512,,,,,,,,,,
,,,,,,,129.941013,2.424014,,,,,,,,,,
,,,,,,,129.946568,2.441516,,,,,,,,,,
,,,,,,,129.956410,2.459018,,,,,,,,,,
,,,,,,,129.965160,2.476520,,,,,,,,,,
,,,,,,,129.966364,2.494022,,,,,,,,,,
,,,,,,,129.961099,2.511524,,,,,,,,,,
,,,,,,,129.965934,2.529026,,,,,,,,,,
,,,,,,,129.972482,2.546528,,,,,,,,,,
,,,,,,,129.981480,2.564030,,,,,,,,,,
,,,,,,,129.997200,2.581532,,,,,,,,,,
,,,,,,,130.010076,2.599033,,,,,,,,,,
,,,,,,,130.025399,2.616535,,,,,,,,,,
,,,,,,,130.034952,2.634037,,,,,,,,,,
,,,,,,,130.040561,2.651539,,,,,,,,,,
,,,,,,,130.034811,2.669041,,,,,,,,,,
,,,,,,,130.030876,2.686543,,,,,,,,,,
,,,,,,,130.032834,2.704045,,,,,,,,,,
,,,,,,,130.048702,2.721547,,,,,,,,,,
,,,,,,,130.061213,2.739049,,,,,,,,,,
,,,,,,,130.072818,2.756551,,,,,,,,,,
,,,,,,,130.083465,2.774053,,,,,,,,,,
,,,,,,,130.114154,2.791554,,,,,,,,,,
,,,,,,,130.137492,2.809056,,,,,,,,,,
,,,,,,,130.149012,2.826558,,,,,,,,,,
,,,,,,,130.161068,2.844060,,,,,,,,,,
,,,,,,,130.166200,2.861562,,,,,,,,,,
,,,,,,,130.191189,2.879064,,,,,,,,,,
,,,,,,,130.234420,2.896566,,,,,,,,,,
,,,,,,,130.270558,2.914068,,,,,,,,,,
,,,,,,,130.322961,2.931570,,,,,,,,,,
,,,,,,,130.356522,2.949072,,,,,,,,,,
,,,,,,,130.374229,2.966574,,,,,,,,,,
,,,,,,,130.363086,2.984075,,,,,,,,,,
,,,,,,,130.320590,3.001577,,,,,,,,,,
,,,,,,,130.284378,3.019079,,,,,,,,,,
,,,,,,,130.224756,3.036581,,,,,,,,,,
,,,,,,,130.201326,3.054083,,,,,,,,,,
,,,,,,,130.107757,3.071585,,,,,,,,,,
,,,,,,,130.063375,3.089087,,,,,,,,,,
,,,,,,,130.051934,3.106589,,,,,,,,,,
,,,,,,,130.055690,3.124091,,,,,,,,,,
,,,,,,,130.076430,3.141593,,,,,,,,,,
