,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.639755,-3.141593,,,,,,,,,,
,,,,,,,129.510831,-3.124091,,,,,,,,,,
,,,,,,,129.513938,-3.106589,,,,,,,,,,
,,,,,,,129.673721,-3.089087,,,,,,,,,,
,,,,,,,129.738633,-3.071585,,,,,,,,,,
,,,,,,,129.726681,-3.054083,,,,,,,,,,
,,,,,,,129.711030,-3.036581,,,,,,,,,,
,,,,,,,129.702912,-3.019079,,,,,,,,,,
,,,,,,,129.698579,-3.001577,,,,,,,,,,
,,,,,,,129.710959,-2.984075,,,,,,,,,,
,,,,,,,129.738094,-2.966574,,,,,,,,,,
,,,,,,,129.769329,-2.949072,,,,,,,,,,
,,,,,,,129.797630,-2.931570,,,,,,,,,,
,,,,,,,129.826058,-2.914068,,,,,,,,,,
,,,,,,,129.846203,-2.896566,,,,,,,,,,
,,,,,,,129.863419,-2.879064,,,,,,,,,,
,,,,,,,129.870258,-2.861562,,,,,,,,,,
,,,,,,,129.871673,-2.844060,,,,,,,,,,
,,,,,,,129.877199,-2.826558,,,,,,,,,,
,,,,,,,129.891229,-2.809056,,,,,,,,,,
,,,,,,,129.898521,-2.791554,,,,,,,,,,
,,,,,,,129.910671,-2.774053,,,,,,,,,,
,,,,,,,129.923172,-2.756551,,,,,,,,,,
,,,,,,,129.934066,-2.739049,,,,,,,,,,
,,,,,,,129.953528,-2.721547,,,,,,,,,,
,,,,,,,129.969540,-2.704045,,,,,,,,,,
,,,,,,,129.979456,-2.686543,,,,,,,,,,
,,,,,,,129.993382,-2.669041,,,,,,,,,,
,,,,,,,130.003713,-2.651539,,,,,,,,,,
,,,,,,,130.018217,-2.634037,,,,,,,,,,
,,,,,,,130.027036,-2.616535,,,,,,,,,,
,,,,,,,130.038606,-2.599033,,,,,,,,,,
,,,,,,,130.044221,-2.581532,,,,,,,,,,
,,,,,,,130.056911,-2.564030,,,,,,,,,,
,,,,,,,130.078244,-2.546528,,,,,,,,,,
,,,,,,,130.091573,-2.529026,,,,,,,,,,
,,,,,,,130.120164,-2.511524,,,,,,,,,,
,,,,,,,130.140503,-2.494022,,,,,,,,,,
,,,,,,,130.157400,-2.476520,,,,,,,,,,
,,,,,,,130.174872,-2.459018,,,,,,,,,,
,,,,,,,130.185989,-2.441516,,,,,,,,,,
,,,,,,,130.195155,-2.424014,,,,,,,,,,
,,,,,,,130.203904,-2.406512,,,,,,,,,,
,,,,,,,130.207345,-2.389011,,,,,,,,,,
,,,,,,,130.206498,-2.371509,,,,,,,,,,
,,,,,,,130.205176,-2.354007,,,,,,,,,,
,,,,,,,130.201189,-2.336505,,,,,,,,,,
,,,,,,,130.186275,-2.319003,,,,,,,,,,
,,,,,,,130.161648,-2.301501,,,,,,,,,,
,,,,,,,130.133429,-2.283999,,,,,,,,,,
,,,,,,,130.126311,-2.266497,,,,,,,,,,
,,,,,,,130.143922,-2.248995,,,,,,,,,,
,,,,,,,130.185705,-2.231493,,,,,,,,,,
,,,,,,,130.251695,-2.213991,,,,,,,,,,
,,,,,,,130.299498,-2.196490,,,,,,,,,,
,,,,,,,130.346393,-2.178988,,,,,,,,,,
,,,,,,,130.384961,-2.161486,,,,,,,,,,
,,,,,,,130.403047,-2.143984,,,,,,,,,,
,,,,,,,130.420795,-2.126482,,,,,,,,,,
,,,,,,,130.430937,-2.108980,,,,,,,,,,
,,,,,,,130.440711,-2.091478,,,,,,,,,,
,,,,,,,130.435907,-2.073976,,,,,,,,,,
,,,,,,,130.417005,-2.056474,,,,,,,,,,
,,,,,,,130.374165,-2.038972,,,,,,,,,,
,,,,,,,130.336157,-2.021470,,,,,,,,,,
,,,,,,,130.309655,-2.003969,,,,,,,,,,
,,,,,,,130.289586,-1.986467,,,,,,,,,,
,,,,,,,130.288403,-1.968965,,,,,,,,,,
,,,,,,,130.291009,-1.951463,,,,,,,,,,
,,,,,,,130.299114,-1.933961,,,,,,,,,,
,,,,,,,130.306400,-1.916459,,,,,,,,,,
,,,,,,,130.309715,-1.898957,,,,,,,,,,
,,,,,,,130.307590,-1.881455,,,,,,,,,,
,,,,,,,130.302570,-1.863953,,,,,,,,,,
,,,,,,,130.295794,-1.846451,,,,,,,,,,
,,,,,,,130.277552,-1.828949,,,,,,,,,,
,,,,,,,130.266641,-1.811448,,,,,,,,,,
,,,,,,,130.242896,-1.793946,,,,,,,,,,
,,,,,,,130.221404,-1.776444,,,,,,,,,,
,,,,,,,130.199297,-1.758942,,,,,,,,,,
,,,,,,,130.187908,-1.741440,,,,,,,,,,
,,,,,,,130.172713,-1.723938,,,,,,,,,,
,,,,,,,130.141430,-1.706436,,,,,,,,,,
,,,,,,,130.127909,-1.688934,,,,,,,,,,
,,,,,,,130.117163,-1.671432,,,,,,,,,,
,,,,,,,130.106041,-1.653930,,,,,,,,,,
,,,,,,,130.084236,-1.636428,,,,,,,,,,
,,,,,,,130.060755,-1.618927,,,,,,,,,,
,,,,,,,130.040666,-1.601425,,,,,,,,,,
,,,,,,,130.020702,-1.583923,,,,,,,,,,
,,,,,,,130.008315,-1.566421,,,,,,,,,,
,,,,,,,129.999642,-1.548919,,,,,,,,,,
