,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.521846,-3.141593,,,,,,,,,,
,,,,,,,129.534343,-3.124091,,,,,,,,,,
,,,,,,,129.557484,-3.106589,,,,,,,,,,
,,,,,,,129.809784,-3.089087,,,,,,,,,,
,,,,,,,129.948220,-3.071585,,,,,,,,,,
,,,,,,,129.962170,-3.054083,,,,,,,,,,
,,,,,,,129.925742,-3.036581,,,,,,,,,,
,,,,,,,129.906157,-3.019079,,,,,,,,,,
,,,,,,,129.899835,-3.001577,,,,,,,,,,
,,,,,,,129.897784,-2.984075,,,,,,,,,,
,,,,,,,129.900896,-2.966574,,,,,,,,,,
,,,,,,,129.915491,-2.949072,,,,,,,,,,
,,,,,,,129.935308,-2.931570,,,,,,,,,,
,,,,,,,129.942715,-2.914068,,,,,,,,,,
,,,,,,,129.943855,-2.896566,,,,,,,,,,
,,,,,,,129.948275,-2.879064,,,,,,,,,,
,,,,,,,129.943142,-2.861562,,,,,,,,,,
,,,,,,,129.935238,-2.844060,,,,,,,,,,
,,,,,,,129.919366,-2.826558,,,,,,,,,,
,,,,,,,129.902053,-2.809056,,,,,,,,,,
,,,,,,,129.888323,-2.791554,,,,,,,,,,
,,,,,,,129.880459,-2.774053,,,,,,,,,,
,,,,,,,129.873428,-2.756551,,,,,,,,,,
,,,,,,,129.867938,-2.739049,,,,,,,,,,
,,,,,,,129.860383,-2.721547,,,,,,,,,,
,,,,,,,129.849664,-2.704045,,,,,,,,,,
,,,,,,,129.849664,-2.686543,,,,,,,,,,
,,,,,,,129.846408,-2.669041,,,,,,,,,,
,,,,,,,129.845698,-2.651539,,,,,,,,,,
,,,,,,,129.846767,-2.634037,,,,,,,,,,
,,,,,,,129.844176,-2.616535,,,,,,,,,,
,,,,,,,129.846535,-2.599033,,,,,,,,,,
,,,,,,,129.848355,-2.581532,,,,,,,,,,
,,,,,,,129.848706,-2.564030,,,,,,,,,,
,,,,,,,129.849568,-2.546528,,,,,,,,,,
,,,,,,,129.856746,-2.529026,,,,,,,,,,
,,,,,,,129.861175,-2.511524,,,,,,,,,,
