,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.098489,-3.141593,,,,,,,,,,
,,,,,,,130.130981,-3.124091,,,,,,,,,,
,,,,,,,130.160571,-3.106589,,,,,,,,,,
,,,,,,,130.163925,-3.089087,,,,,,,,,,
,,,,,,,130.167743,-3.071585,,,,,,,,,,
,,,,,,,130.167796,-3.054083,,,,,,,,,,
,,,,,,,130.148609,-3.036581,,,,,,,,,,
,,,,,,,130.127637,-3.019079,,,,,,,,,,
,,,,,,,130.113146,-3.001577,,,,,,,,,,
,,,,,,,130.100361,-2.984075,,,,,,,,,,
,,,,,,,130.095785,-2.966574,,,,,,,,,,
,,,,,,,130.094380,-2.949072,,,,,,,,,,
,,,,,,,130.086407,-2.931570,,,,,,,,,,
,,,,,,,130.078893,-2.914068,,,,,,,,,,
,,,,,,,130.065906,-2.896566,,,,,,,,,,
,,,,,,,130.061286,-2.879064,,,,,,,,,,
,,,,,,,130.050153,-2.861562,,,,,,,,,,
,,,,,,,130.049887,-2.844060,,,,,,,,,,
,,,,,,,130.049412,-2.826558,,,,,,,,,,
,,,,,,,130.039975,-2.809056,,,,,,,,,,
,,,,,,,130.040027,-2.791554,,,,,,,,,,
,,,,,,,130.041032,-2.774053,,,,,,,,,,
,,,,,,,130.033995,-2.756551,,,,,,,,,,
,,,,,,,130.029611,-2.739049,,,,,,,,,,
,,,,,,,130.028772,-2.721547,,,,,,,,,,
,,,,,,,130.033742,-2.704045,,,,,,,,,,
,,,,,,,130.036829,-2.686543,,,,,,,,,,
,,,,,,,130.034208,-2.669041,,,,,,,,,,
,,,,,,,130.033828,-2.651539,,,,,,,,,,
,,,,,,,130.033709,-2.634037,,,,,,,,,,
,,,,,,,130.033450,-2.616535,,,,,,,,,,
,,,,,,,130.031124,-2.599033,,,,,,,,,,
,,,,,,,130.028300,-2.581532,,,,,,,,,,
,,,,,,,130.034468,-2.564030,,,,,,,,,,
,,,,,,,130.045332,-2.546528,,,,,,,,,,
,,,,,,,130.054483,-2.529026,,,,,,,,,,
,,,,,,,130.071238,-2.511524,,,,,,,,,,
,,,,,,,130.092286,-2.494022,,,,,,,,,,
,,,,,,,130.113768,-2.476520,,,,,,,,,,
,,,,,,,130.126311,-2.459018,,,,,,,,,,
,,,,,,,130.127984,-2.441516,,,,,,,,,,
,,,,,,,130.114384,-2.424014,,,,,,,,,,
