,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.665181,-3.141593,,,,,,,,,,
,,,,,,,129.691663,-3.124091,,,,,,,,,,
,,,,,,,129.701170,-3.106589,,,,,,,,,,
,,,,,,,129.701654,-3.089087,,,,,,,,,,
,,,,,,,129.652094,-3.071585,,,,,,,,,,
,,,,,,,129.637590,-3.054083,,,,,,,,,,
,,,,,,,129.645202,-3.036581,,,,,,,,,,
,,,,,,,129.792163,-3.019079,,,,,,,,,,
,,,,,,,129.972461,-3.001577,,,,,,,,,,
,,,,,,,129.982644,-2.984075,,,,,,,,,,
,,,,,,,129.953875,-2.966574,,,,,,,,,,
,,,,,,,129.918091,-2.949072,,,,,,,,,,
,,,,,,,129.914650,-2.931570,,,,,,,,,,
,,,,,,,129.912991,-2.914068,,,,,,,,,,
,,,,,,,129.915403,-2.896566,,,,,,,,,,
,,,,,,,129.928745,-2.879064,,,,,,,,,,
,,,,,,,129.933917,-2.861562,,,,,,,,,,
,,,,,,,129.936614,-2.844060,,,,,,,,,,
,,,,,,,129.949816,-2.826558,,,,,,,,,,
,,,,,,,129.955844,-2.809056,,,,,,,,,,
,,,,,,,129.956793,-2.791554,,,,,,,,,,
,,,,,,,129.953525,-2.774053,,,,,,,,,,
,,,,,,,129.949117,-2.756551,,,,,,,,,,
,,,,,,,129.941557,-2.739049,,,,,,,,,,
,,,,,,,129.930628,-2.721547,,,,,,,,,,
,,,,,,,129.916188,-2.704045,,,,,,,,,,
,,,,,,,129.907700,-2.686543,,,,,,,,,,
,,,,,,,129.904076,-2.669041,,,,,,,,,,
,,,,,,,129.898967,-2.651539,,,,,,,,,,
,,,,,,,129.897751,-2.634037,,,,,,,,,,
,,,,,,,129.892487,-2.616535,,,,,,,,,,
,,,,,,,129.889215,-2.599033,,,,,,,,,,
,,,,,,,129.889271,-2.581532,,,,,,,,,,
,,,,,,,129.896030,-2.564030,,,,,,,,,,
,,,,,,,129.903103,-2.546528,,,,,,,,,,
,,,,,,,129.906893,-2.529026,,,,,,,,,,
,,,,,,,129.911371,-2.511524,,,,,,,,,,
,,,,,,,129.919830,-2.494022,,,,,,,,,,
,,,,,,,129.926829,-2.476520,,,,,,,,,,
,,,,,,,129.933799,-2.459018,,,,,,,,,,
,,,,,,,129.938619,-2.441516,,,,,,,,,,
,,,,,,,129.949145,-2.424014,,,,,,,,,,
,,,,,,,129.958069,-2.406512,,,,,,,,,,
,,,,,,,129.963078,-2.389011,,,,,,,,,,
,,,,,,,129.963403,-2.371509,,,,,,,,,,
,,,,,,,129.960932,-2.354007,,,,,,,,,,
,,,,,,,129.956613,-2.336505,,,,,,,,,,
,,,,,,,129.952672,-2.319003,,,,,,,,,,
,,,,,,,129.950795,-2.301501,,,,,,,,,,
,,,,,,,129.955576,-2.283999,,,,,,,,,,
,,,,,,,129.972911,-2.266497,,,,,,,,,,
,,,,,,,129.988646,-2.248995,,,,,,,,,,
,,,,,,,130.017467,-2.231493,,,,,,,,,,
,,,,,,,130.043236,-2.213991,,,,,,,,,,
,,,,,,,130.073804,-2.196490,,,,,,,,,,
,,,,,,,130.109877,-2.178988,,,,,,,,,,
,,,,,,,130.132906,-2.161486,,,,,,,,,,
,,,,,,,130.156705,-2.143984,,,,,,,,,,
,,,,,,,130.172145,-2.126482,,,,,,,,,,
,,,,,,,130.189750,-2.108980,,,,,,,,,,
,,,,,,,130.203433,-2.091478,,,,,,,,,,
,,,,,,,130.217961,-2.073976,,,,,,,,,,
,,,,,,,130.229311,-2.056474,,,,,,,,,,
,,,,,,,130.242567,-2.038972,,,,,,,,,,
,,,,,,,130.258119,-2.021470,,,,,,,,,,
,,,,,,,130.272603,-2.003969,,,,,,,,,,
,,,,,,,130.293696,-1.986467,,,,,,,,,,
,,,,,,,130.305700,-1.968965,,,,,,,,,,
,,,,,,,130.339783,-1.951463,,,,,,,,,,
,,,,,,,130.376414,-1.933961,,,,,,,,,,
,,,,,,,130.419217,-1.916459,,,,,,,,,,
,,,,,,,130.455799,-1.898957,,,,,,,,,,
,,,,,,,130.497691,-1.881455,,,,,,,,,,
,,,,,,,130.547129,-1.863953,,,,,,,,,,
,,,,,,,130.568581,-1.846451,,,,,,,,,,
,,,,,,,130.568581,-1.828949,,,,,,,,,,
,,,,,,,130.568581,-1.811448,,,,,,,,,,
,,,,,,,130.568581,-1.793946,,,,,,,,,,
,,,,,,,130.566125,-1.776444,,,,,,,,,,
,,,,,,,130.537051,-1.758942,,,,,,,,,,
,,,,,,,130.504427,-1.741440,,,,,,,,,,
,,,,,,,130.472490,-1.723938,,,,,,,,,,
,,,,,,,130.439921,-1.706436,,,,,,,,,,
,,,,,,,130.419187,-1.688934,,,,,,,,,,
,,,,,,,130.387320,-1.671432,,,,,,,,,,
,,,,,,,130.358978,-1.653930,,,,,,,,,,
,,,,,,,130.327297,-1.636428,,,,,,,,,,
,,,,,,,130.301431,-1.618927,,,,,,,,,,
,,,,,,,130.282359,-1.601425,,,,,,,,,,
,,,,,,,130.262938,-1.583923,,,,,,,,,,
,,,,,,,130.250151,-1.566421,,,,,,,,,,
,,,,,,,130.232166,-1.548919,,,,,,,,,,
,,,,,,,130.208118,-1.531417,,,,,,,,,,
,,,,,,,130.188229,-1.513915,,,,,,,,,,
,,,,,,,130.160324,-1.496413,,,,,,,,,,
,,,,,,,130.144851,-1.478911,,,,,,,,,,
,,,,,,,130.129383,-1.461409,,,,,,,,,,
,,,,,,,130.119207,-1.443907,,,,,,,,,,
,,,,,,,130.105732,-1.426406,,,,,,,,,,
,,,,,,,130.092496,-1.408904,,,,,,,,,,
,,,,,,,130.067085,-1.391402,,,,,,,,,,
,,,,,,,130.051700,-1.373900,,,,,,,,,,
,,,,,,,130.033979,-1.356398,,,,,,,,,,
,,,,,,,130.020432,-1.338896,,,,,,,,,,
,,,,,,,130.003957,-1.321394,,,,,,,,,,
,,,,,,,129.989190,-1.303892,,,,,,,,,,
,,,,,,,129.978038,-1.286390,,,,,,,,,,
,,,,,,,129.960250,-1.268888,,,,,,,,,,
,,,,,,,129.950072,-1.251386,,,,,,,,,,
,,,,,,,129.940005,-1.233885,,,,,,,,,,
