,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.175123,-3.141593,,,,,,,,,,
,,,,,,,130.196669,-3.124091,,,,,,,,,,
,,,,,,,130.175711,-3.106589,,,,,,,,,,
,,,,,,,130.153727,-3.089087,,,,,,,,,,
,,,,,,,130.138316,-3.071585,,,,,,,,,,
,,,,,,,130.126680,-3.054083,,,,,,,,,,
,,,,,,,130.106730,-3.036581,,,,,,,,,,
,,,,,,,129.986316,-3.019079,,,,,,,,,,
,,,,,,,129.860825,-3.001577,,,,,,,,,,
,,,,,,,129.852530,-2.984075,,,,,,,,,,
,,,,,,,129.981752,-2.966574,,,,,,,,,,
,,,,,,,130.052882,-2.949072,,,,,,,,,,
,,,,,,,130.039990,-2.931570,,,,,,,,,,
,,,,,,,130.030391,-2.914068,,,,,,,,,,
,,,,,,,130.048279,-2.896566,,,,,,,,,,
,,,,,,,130.070627,-2.879064,,,,,,,,,,
,,,,,,,130.090390,-2.861562,,,,,,,,,,
,,,,,,,130.098970,-2.844060,,,,,,,,,,
,,,,,,,130.103774,-2.826558,,,,,,,,,,
,,,,,,,130.099479,-2.809056,,,,,,,,,,
,,,,,,,130.094274,-2.791554,,,,,,,,,,
,,,,,,,130.084783,-2.774053,,,,,,,,,,
,,,,,,,130.077042,-2.756551,,,,,,,,,,
,,,,,,,130.069253,-2.739049,,,,,,,,,,
,,,,,,,130.066397,-2.721547,,,,,,,,,,
,,,,,,,130.061209,-2.704045,,,,,,,,,,
,,,,,,,130.055443,-2.686543,,,,,,,,,,
,,,,,,,130.047758,-2.669041,,,,,,,,,,
,,,,,,,130.041970,-2.651539,,,,,,,,,,
,,,,,,,130.041518,-2.634037,,,,,,,,,,
,,,,,,,130.044516,-2.616535,,,,,,,,,,
,,,,,,,130.051292,-2.599033,,,,,,,,,,
,,,,,,,130.067039,-2.581532,,,,,,,,,,
,,,,,,,130.079082,-2.564030,,,,,,,,,,
,,,,,,,130.080015,-2.546528,,,,,,,,,,
,,,,,,,130.079502,-2.529026,,,,,,,,,,
,,,,,,,130.066992,-2.511524,,,,,,,,,,
,,,,,,,130.056794,-2.494022,,,,,,,,,,
,,,,,,,130.052375,-2.476520,,,,,,,,,,
,,,,,,,130.047147,-2.459018,,,,,,,,,,
,,,,,,,130.043039,-2.441516,,,,,,,,,,
,,,,,,,130.037666,-2.424014,,,,,,,,,,
,,,,,,,130.023499,-2.406512,,,,,,,,,,
,,,,,,,130.013217,-2.389011,,,,,,,,,,
,,,,,,,130.010888,-2.371509,,,,,,,,,,
,,,,,,,130.014401,-2.354007,,,,,,,,,,
,,,,,,,130.025208,-2.336505,,,,,,,,,,
,,,,,,,130.054493,-2.319003,,,,,,,,,,
,,,,,,,130.068357,-2.301501,,,,,,,,,,
,,,,,,,130.092810,-2.283999,,,,,,,,,,
,,,,,,,130.113552,-2.266497,,,,,,,,,,
,,,,,,,130.123227,-2.248995,,,,,,,,,,
,,,,,,,130.118749,-2.231493,,,,,,,,,,
,,,,,,,130.098186,-2.213991,,,,,,,,,,
,,,,,,,130.073456,-2.196490,,,,,,,,,,
,,,,,,,130.047019,-2.178988,,,,,,,,,,
,,,,,,,130.009508,-2.161486,,,,,,,,,,
,,,,,,,129.988272,-2.143984,,,,,,,,,,
,,,,,,,129.994396,-2.126482,,,,,,,,,,
,,,,,,,130.015697,-2.108980,,,,,,,,,,
,,,,,,,130.048256,-2.091478,,,,,,,,,,
,,,,,,,130.091882,-2.073976,,,,,,,,,,
,,,,,,,130.119781,-2.056474,,,,,,,,,,
,,,,,,,130.159526,-2.038972,,,,,,,,,,
,,,,,,,130.179655,-2.021470,,,,,,,,,,
,,,,,,,130.194901,-2.003969,,,,,,,,,,
,,,,,,,130.204001,-1.986467,,,,,,,,,,
,,,,,,,130.207041,-1.968965,,,,,,,,,,
,,,,,,,130.202514,-1.951463,,,,,,,,,,
,,,,,,,130.184530,-1.933961,,,,,,,,,,
,,,,,,,130.164708,-1.916459,,,,,,,,,,
,,,,,,,130.133656,-1.898957,,,,,,,,,,
,,,,,,,130.114437,-1.881455,,,,,,,,,,
,,,,,,,130.100529,-1.863953,,,,,,,,,,
,,,,,,,130.100172,-1.846451,,,,,,,,,,
,,,,,,,130.109344,-1.828949,,,,,,,,,,
,,,,,,,130.122716,-1.811448,,,,,,,,,,
,,,,,,,130.144447,-1.793946,,,,,,,,,,
,,,,,,,130.163626,-1.776444,,,,,,,,,,
,,,,,,,130.183541,-1.758942,,,,,,,,,,
,,,,,,,130.198009,-1.741440,,,,,,,,,,
,,,,,,,130.213491,-1.723938,,,,,,,,,,
,,,,,,,130.228930,-1.706436,,,,,,,,,,
,,,,,,,130.236013,-1.688934,,,,,,,,,,
,,,,,,,130.245743,-1.671432,,,,,,,,,,
,,,,,,,130.255421,-1.653930,,,,,,,,,,
,,,,,,,130.265202,-1.636428,,,,,,,,,,
,,,,,,,130.269863,-1.618927,,,,,,,,,,
,,,,,,,130.277896,-1.601425,,,,,,,,,,
,,,,,,,130.284253,-1.583923,,,,,,,,,,
,,,,,,,130.290245,-1.566421,,,,,,,,,,
,,,,,,,130.296878,-1.548919,,,,,,,,,,
,,,,,,,130.304305,-1.531417,,,,,,,,,,
,,,,,,,130.313838,-1.513915,,,,,,,,,,
,,,,,,,130.321905,-1.496413,,,,,,,,,,
,,,,,,,130.333072,-1.478911,,,,,,,,,,
,,,,,,,130.342082,-1.461409,,,,,,,,,,
,,,,,,,130.348383,-1.443907,,,,,,,,,,
,,,,,,,130.362425,-1.426406,,,,,,,,,,
,,,,,,,130.375812,-1.408904,,,,,,,,,,
,,,,,,,130.389255,-1.391402,,,,,,,,,,
,,,,,,,130.399076,-1.373900,,,,,,,,,,
,,,,,,,130.405488,-1.356398,,,,,,,,,,
,,,,,,,130.413656,-1.338896,,,,,,,,,,
,,,,,,,130.426817,-1.321394,,,,,,,,,,
,,,,,,,130.433077,-1.303892,,,,,,,,,,
,,,,,,,130.442254,-1.286390,,,,,,,,,,
,,,,,,,130.445745,-1.268888,,,,,,,,,,
,,,,,,,130.452097,-1.251386,,,,,,,,,,
,,,,,,,130.457179,-1.233885,,,,,,,,,,
,,,,,,,130.463322,-1.216383,,,,,,,,,,
,,,,,,,130.470749,-1.198881,,,,,,,,,,
,,,,,,,130.478643,-1.181379,,,,,,,,,,
,,,,,,,130.478675,-1.163877,,,,,,,,,,
,,,,,,,130.480058,-1.146375,,,,,,,,,,
,,,,,,,130.486410,-1.128873,,,,,,,,,,
,,,,,,,130.490130,-1.111371,,,,,,,,,,
,,,,,,,130.493533,-1.093869,,,,,,,,,,
,,,,,,,130.500387,-1.076367,,,,,,,,,,
,,,,,,,130.508822,-1.058865,,,,,,,,,,
,,,,,,,130.510170,-1.041364,,,,,,,,,,
,,,,,,,130.504374,-1.023862,,,,,,,,,,
,,,,,,,130.507447,-1.006360,,,,,,,,,,
,,,,,,,130.507695,-0.988858,,,,,,,,,,
,,,,,,,130.496998,-0.971356,,,,,,,,,,
,,,,,,,130.483818,-0.953854,,,,,,,,,,
,,,,,,,130.462062,-0.936352,,,,,,,,,,
,,,,,,,130.437499,-0.918850,,,,,,,,,,
,,,,,,,130.400865,-0.901348,,,,,,,,,,
,,,,,,,130.373063,-0.883846,,,,,,,,,,
,,,,,,,130.313701,-0.866344,,,,,,,,,,
,,,,,,,130.270570,-0.848843,,,,,,,,,,
,,,,,,,130.215621,-0.831341,,,,,,,,,,
,,,,,,,130.175124,-0.813839,,,,,,,,,,
,,,,,,,130.149289,-0.796337,,,,,,,,,,
,,,,,,,130.125723,-0.778835,,,,,,,,,,
,,,,,,,130.106648,-0.761333,,,,,,,,,,
,,,,,,,130.094188,-0.743831,,,,,,,,,,
,,,,,,,130.098454,-0.726329,,,,,,,,,,
,,,,,,,130.099552,-0.708827,,,,,,,,,,
,,,,,,,130.101838,-0.691325,,,,,,,,,,
,,,,,,,130.104674,-0.673823,,,,,,,,,,
,,,,,,,130.105327,-0.656322,,,,,,,,,,
,,,,,,,130.094329,-0.638820,,,,,,,,,,
,,,,,,,130.065320,-0.621318,,,,,,,,,,
,,,,,,,130.048677,-0.603816,,,,,,,,,,
,,,,,,,130.033626,-0.586314,,,,,,,,,,
,,,,,,,130.013275,-0.568812,,,,,,,,,,
,,,,,,,129.998165,-0.551310,,,,,,,,,,
,,,,,,,129.986649,-0.533808,,,,,,,,,,
,,,,,,,129.976889,-0.516306,,,,,,,,,,
,,,,,,,129.970045,-0.498804,,,,,,,,,,
,,,,,,,129.950996,-0.481302,,,,,,,,,,
,,,,,,,129.949053,-0.463801,,,,,,,,,,
,,,,,,,129.947544,-0.446299,,,,,,,,,,
,,,,,,,129.947143,-0.428797,,,,,,,,,,
,,,,,,,129.953010,-0.411295,,,,,,,,,,
,,,,,,,129.950612,-0.393793,,,,,,,,,,
,,,,,,,129.945771,-0.376291,,,,,,,,,,
,,,,,,,129.936494,-0.358789,,,,,,,,,,
,,,,,,,129.930200,-0.341287,,,,,,,,,,
,,,,,,,129.928755,-0.323785,,,,,,,,,,
,,,,,,,129.927444,-0.306283,,,,,,,,,,
,,,,,,,129.924585,-0.288781,,,,,,,,,,
,,,,,,,129.925817,-0.271280,,,,,,,,,,
,,,,,,,129.925222,-0.253778,,,,,,,,,,
,,,,,,,129.929022,-0.236276,,,,,,,,,,
,,,,,,,129.931195,-0.218774,,,,,,,,,,
,,,,,,,129.936153,-0.201272,,,,,,,,,,
,,,,,,,129.938528,-0.183770,,,,,,,,,,
,,,,,,,129.939916,-0.166268,,,,,,,,,,
,,,,,,,129.945813,-0.148766,,,,,,,,,,
,,,,,,,129.954715,-0.131264,,,,,,,,,,
,,,,,,,129.965483,-0.113762,,,,,,,,,,
,,,,,,,129.982712,-0.096260,,,,,,,,,,
,,,,,,,130.006192,-0.078759,,,,,,,,,,
,,,,,,,130.027796,-0.061257,,,,,,,,,,
,,,,,,,130.042772,-0.043755,,,,,,,,,,
,,,,,,,130.056552,-0.026253,,,,,,,,,,
,,,,,,,130.071212,-0.008751,,,,,,,,,,
,,,,,,,130.081769,0.008751,,,,,,,,,,
,,,,,,,130.087368,0.026253,,,,,,,,,,
,,,,,,,130.088945,0.043755,,,,,,,,,,
,,,,,,,130.090390,0.061257,,,,,,,,,,
,,,,,,,130.090791,0.078759,,,,,,,,,,
,,,,,,,130.086558,0.096260,,,,,,,,,,
,,,,,,,130.084797,0.113762,,,,,,,,,,
,,,,,,,130.087288,0.131264,,,,,,,,,,
,,,,,,,130.087673,0.148766,,,,,,,,,,
,,,,,,,130.087315,0.166268,,,,,,,,,,
,,,,,,,130.085920,0.183770,,,,,,,,,,
,,,,,,,130.076790,0.201272,,,,,,,,,,
,,,,,,,130.067534,0.218774,,,,,,,,,,
,,,,,,,130.057891,0.236276,,,,,,,,,,
,,,,,,,130.047404,0.253778,,,,,,,,,,
,,,,,,,130.034062,0.271280,,,,,,,,,,
,,,,,,,130.021061,0.288781,,,,,,,,,,
,,,,,,,130.013291,0.306283,,,,,,,,,,
,,,,,,,129.999591,0.323785,,,,,,,,,,
,,,,,,,129.987722,0.341287,,,,,,,,,,
,,,,,,,129.982682,0.358789,,,,,,,,,,
,,,,,,,129.965860,0.376291,,,,,,,,,,
,,,,,,,129.955721,0.393793,,,,,,,,,,
,,,,,,,129.953529,0.411295,,,,,,,,,,
,,,,,,,129.948928,0.428797,,,,,,,,,,
,,,,,,,129.952552,0.446299,,,,,,,,,,
,,,,,,,129.953565,0.463801,,,,,,,,,,
