,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.891310,-3.141593,,,,,,,,,,
,,,,,,,129.845768,-3.124091,,,,,,,,,,
,,,,,,,129.822099,-3.106589,,,,,,,,,,
,,,,,,,129.809103,-3.089087,,,,,,,,,,
,,,,,,,129.812930,-3.071585,,,,,,,,,,
,,,,,,,129.826052,-3.054083,,,,,,,,,,
,,,,,,,129.806920,-3.036581,,,,,,,,,,
,,,,,,,129.577684,-3.019079,,,,,,,,,,
,,,,,,,129.577684,-3.001577,,,,,,,,,,
,,,,,,,129.577684,-2.984075,,,,,,,,,,
,,,,,,,129.680643,-2.966574,,,,,,,,,,
,,,,,,,129.832024,-2.949072,,,,,,,,,,
,,,,,,,129.832024,-2.931570,,,,,,,,,,
,,,,,,,129.816377,-2.914068,,,,,,,,,,
,,,,,,,129.819625,-2.896566,,,,,,,,,,
,,,,,,,129.832172,-2.879064,,,,,,,,,,
,,,,,,,129.837372,-2.861562,,,,,,,,,,
,,,,,,,129.849326,-2.844060,,,,,,,,,,
,,,,,,,129.863746,-2.826558,,,,,,,,,,
,,,,,,,129.890558,-2.809056,,,,,,,,,,
,,,,,,,129.902542,-2.791554,,,,,,,,,,
,,,,,,,129.910610,-2.774053,,,,,,,,,,
,,,,,,,129.904539,-2.756551,,,,,,,,,,
,,,,,,,129.893648,-2.739049,,,,,,,,,,
,,,,,,,129.881556,-2.721547,,,,,,,,,,
,,,,,,,129.869510,-2.704045,,,,,,,,,,
,,,,,,,129.862582,-2.686543,,,,,,,,,,
,,,,,,,129.856775,-2.669041,,,,,,,,,,
,,,,,,,129.849840,-2.651539,,,,,,,,,,
,,,,,,,129.846155,-2.634037,,,,,,,,,,
,,,,,,,129.841913,-2.616535,,,,,,,,,,
,,,,,,,129.839586,-2.599033,,,,,,,,,,
,,,,,,,129.840569,-2.581532,,,,,,,,,,
,,,,,,,129.842168,-2.564030,,,,,,,,,,
,,,,,,,129.851701,-2.546528,,,,,,,,,,
,,,,,,,129.864949,-2.529026,,,,,,,,,,
,,,,,,,129.877687,-2.511524,,,,,,,,,,
,,,,,,,129.891704,-2.494022,,,,,,,,,,
,,,,,,,129.904120,-2.476520,,,,,,,,,,
,,,,,,,129.911811,-2.459018,,,,,,,,,,
,,,,,,,129.918343,-2.441516,,,,,,,,,,
,,,,,,,129.929301,-2.424014,,,,,,,,,,
,,,,,,,129.945970,-2.406512,,,,,,,,,,
,,,,,,,129.957836,-2.389011,,,,,,,,,,
,,,,,,,129.972851,-2.371509,,,,,,,,,,
,,,,,,,129.984813,-2.354007,,,,,,,,,,
,,,,,,,129.990345,-2.336505,,,,,,,,,,
,,,,,,,129.999349,-2.319003,,,,,,,,,,
,,,,,,,130.008083,-2.301501,,,,,,,,,,
,,,,,,,130.014587,-2.283999,,,,,,,,,,
,,,,,,,130.025946,-2.266497,,,,,,,,,,
,,,,,,,130.034118,-2.248995,,,,,,,,,,
,,,,,,,130.050280,-2.231493,,,,,,,,,,
,,,,,,,130.065804,-2.213991,,,,,,,,,,
,,,,,,,130.076658,-2.196490,,,,,,,,,,
,,,,,,,130.095078,-2.178988,,,,,,,,,,
,,,,,,,130.112846,-2.161486,,,,,,,,,,
,,,,,,,130.125678,-2.143984,,,,,,,,,,
,,,,,,,130.145128,-2.126482,,,,,,,,,,
,,,,,,,130.176397,-2.108980,,,,,,,,,,
,,,,,,,130.202017,-2.091478,,,,,,,,,,
,,,,,,,130.216440,-2.073976,,,,,,,,,,
,,,,,,,130.244694,-2.056474,,,,,,,,,,
,,,,,,,130.265632,-2.038972,,,,,,,,,,
,,,,,,,130.290875,-2.021470,,,,,,,,,,
,,,,,,,130.300117,-2.003969,,,,,,,,,,
,,,,,,,130.310641,-1.986467,,,,,,,,,,
,,,,,,,130.329650,-1.968965,,,,,,,,,,
,,,,,,,130.360366,-1.951463,,,,,,,,,,
,,,,,,,130.408840,-1.933961,,,,,,,,,,
,,,,,,,130.449943,-1.916459,,,,,,,,,,
,,,,,,,130.504189,-1.898957,,,,,,,,,,
,,,,,,,130.555866,-1.881455,,,,,,,,,,
,,,,,,,130.603513,-1.863953,,,,,,,,,,
,,,,,,,130.644593,-1.846451,,,,,,,,,,
,,,,,,,130.657866,-1.828949,,,,,,,,,,
