,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.962785,-3.141593,,,,,,,,,,
,,,,,,,130.139987,-3.124091,,,,,,,,,,
,,,,,,,130.164625,-3.106589,,,,,,,,,,
,,,,,,,130.157249,-3.089087,,,,,,,,,,
,,,,,,,130.127311,-3.071585,,,,,,,,,,
,,,,,,,130.091992,-3.054083,,,,,,,,,,
,,,,,,,130.088924,-3.036581,,,,,,,,,,
,,,,,,,130.097682,-3.019079,,,,,,,,,,
,,,,,,,130.098657,-3.001577,,,,,,,,,,
,,,,,,,130.083586,-2.984075,,,,,,,,,,
,,,,,,,130.079355,-2.966574,,,,,,,,,,
,,,,,,,130.075873,-2.949072,,,,,,,,,,
,,,,,,,130.069246,-2.931570,,,,,,,,,,
,,,,,,,130.054448,-2.914068,,,,,,,,,,
,,,,,,,130.040115,-2.896566,,,,,,,,,,
,,,,,,,130.027391,-2.879064,,,,,,,,,,
,,,,,,,130.011746,-2.861562,,,,,,,,,,
,,,,,,,130.001038,-2.844060,,,,,,,,,,
,,,,,,,129.993250,-2.826558,,,,,,,,,,
,,,,,,,129.987122,-2.809056,,,,,,,,,,
,,,,,,,129.981459,-2.791554,,,,,,,,,,
,,,,,,,129.969716,-2.774053,,,,,,,,,,
,,,,,,,129.962582,-2.756551,,,,,,,,,,
,,,,,,,129.957915,-2.739049,,,,,,,,,,
,,,,,,,129.957659,-2.721547,,,,,,,,,,
,,,,,,,129.952465,-2.704045,,,,,,,,,,
,,,,,,,129.951801,-2.686543,,,,,,,,,,
,,,,,,,129.953173,-2.669041,,,,,,,,,,
,,,,,,,129.952540,-2.651539,,,,,,,,,,
,,,,,,,129.953173,-2.634037,,,,,,,,,,
,,,,,,,129.953865,-2.616535,,,,,,,,,,
,,,,,,,129.953474,-2.599033,,,,,,,,,,
,,,,,,,129.953257,-2.581532,,,,,,,,,,
,,,,,,,129.949410,-2.564030,,,,,,,,,,
,,,,,,,129.947677,-2.546528,,,,,,,,,,
,,,,,,,129.948816,-2.529026,,,,,,,,,,
,,,,,,,129.946865,-2.511524,,,,,,,,,,
,,,,,,,129.942128,-2.494022,,,,,,,,,,
,,,,,,,129.940044,-2.476520,,,,,,,,,,
,,,,,,,129.938716,-2.459018,,,,,,,,,,
,,,,,,,129.940261,-2.441516,,,,,,,,,,
