,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.463504,-3.141593,,,,,,,,,,
,,,,,,,129.739976,-3.124091,,,,,,,,,,
,,,,,,,129.748548,-3.106589,,,,,,,,,,
,,,,,,,129.735932,-3.089087,,,,,,,,,,
,,,,,,,129.723300,-3.071585,,,,,,,,,,
,,,,,,,129.717809,-3.054083,,,,,,,,,,
,,,,,,,129.712863,-3.036581,,,,,,,,,,
,,,,,,,129.734779,-3.019079,,,,,,,,,,
,,,,,,,129.747382,-3.001577,,,,,,,,,,
,,,,,,,129.768205,-2.984075,,,,,,,,,,
,,,,,,,129.796246,-2.966574,,,,,,,,,,
,,,,,,,129.817340,-2.949072,,,,,,,,,,
,,,,,,,129.825750,-2.931570,,,,,,,,,,
,,,,,,,129.831908,-2.914068,,,,,,,,,,
,,,,,,,129.842029,-2.896566,,,,,,,,,,
,,,,,,,129.844825,-2.879064,,,,,,,,,,
,,,,,,,129.844012,-2.861562,,,,,,,,,,
,,,,,,,129.844760,-2.844060,,,,,,,,,,
,,,,,,,129.848239,-2.826558,,,,,,,,,,
,,,,,,,129.848805,-2.809056,,,,,,,,,,
,,,,,,,129.854969,-2.791554,,,,,,,,,,
,,,,,,,129.867109,-2.774053,,,,,,,,,,
,,,,,,,129.877736,-2.756551,,,,,,,,,,
,,,,,,,129.887761,-2.739049,,,,,,,,,,
,,,,,,,129.905474,-2.721547,,,,,,,,,,
,,,,,,,129.920047,-2.704045,,,,,,,,,,
,,,,,,,129.933237,-2.686543,,,,,,,,,,
,,,,,,,129.946416,-2.669041,,,,,,,,,,
,,,,,,,129.959675,-2.651539,,,,,,,,,,
,,,,,,,129.971682,-2.634037,,,,,,,,,,
,,,,,,,129.983781,-2.616535,,,,,,,,,,
,,,,,,,129.996884,-2.599033,,,,,,,,,,
,,,,,,,130.011666,-2.581532,,,,,,,,,,
,,,,,,,130.020507,-2.564030,,,,,,,,,,
,,,,,,,130.027540,-2.546528,,,,,,,,,,
,,,,,,,130.030929,-2.529026,,,,,,,,,,
,,,,,,,130.034433,-2.511524,,,,,,,,,,
,,,,,,,130.034074,-2.494022,,,,,,,,,,
,,,,,,,130.035488,-2.476520,,,,,,,,,,
,,,,,,,130.043308,-2.459018,,,,,,,,,,
,,,,,,,130.057467,-2.441516,,,,,,,,,,
,,,,,,,130.073479,-2.424014,,,,,,,,,,
,,,,,,,130.103977,-2.406512,,,,,,,,,,
,,,,,,,130.122138,-2.389011,,,,,,,,,,
,,,,,,,130.155298,-2.371509,,,,,,,,,,
,,,,,,,130.178170,-2.354007,,,,,,,,,,
,,,,,,,130.201936,-2.336505,,,,,,,,,,
,,,,,,,130.223269,-2.319003,,,,,,,,,,
,,,,,,,130.244298,-2.301501,,,,,,,,,,
,,,,,,,130.256561,-2.283999,,,,,,,,,,
,,,,,,,130.269415,-2.266497,,,,,,,,,,
,,,,,,,130.276545,-2.248995,,,,,,,,,,
,,,,,,,130.288403,-2.231493,,,,,,,,,,
,,,,,,,130.298772,-2.213991,,,,,,,,,,
,,,,,,,130.302664,-2.196490,,,,,,,,,,
,,,,,,,130.301034,-2.178988,,,,,,,,,,
,,,,,,,130.304513,-2.161486,,,,,,,,,,
,,,,,,,130.313799,-2.143984,,,,,,,,,,
,,,,,,,130.343306,-2.126482,,,,,,,,,,
,,,,,,,130.386949,-2.108980,,,,,,,,,,
,,,,,,,130.431285,-2.091478,,,,,,,,,,
,,,,,,,130.465731,-2.073976,,,,,,,,,,
,,,,,,,130.502115,-2.056474,,,,,,,,,,
,,,,,,,130.539288,-2.038972,,,,,,,,,,
,,,,,,,130.579086,-2.021470,,,,,,,,,,
,,,,,,,130.604937,-2.003969,,,,,,,,,,
,,,,,,,130.620575,-1.986467,,,,,,,,,,
,,,,,,,130.620575,-1.968965,,,,,,,,,,
,,,,,,,130.604252,-1.951463,,,,,,,,,,
,,,,,,,130.581174,-1.933961,,,,,,,,,,
,,,,,,,130.547196,-1.916459,,,,,,,,,,
,,,,,,,130.505122,-1.898957,,,,,,,,,,
,,,,,,,130.482915,-1.881455,,,,,,,,,,
,,,,,,,130.457058,-1.863953,,,,,,,,,,
,,,,,,,130.429125,-1.846451,,,,,,,,,,
,,,,,,,130.404527,-1.828949,,,,,,,,,,
,,,,,,,130.373245,-1.811448,,,,,,,,,,
,,,,,,,130.350823,-1.793946,,,,,,,,,,
