,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,128.939483,-3.141593,,,,,,,,,,
,,,,,,,129.015688,-3.124091,,,,,,,,,,
,,,,,,,129.093505,-3.106589,,,,,,,,,,
,,,,,,,129.101375,-3.089087,,,,,,,,,,
,,,,,,,129.083642,-3.071585,,,,,,,,,,
,,,,,,,129.069163,-3.054083,,,,,,,,,,
,,,,,,,129.057043,-3.036581,,,,,,,,,,
,,,,,,,129.046872,-3.019079,,,,,,,,,,
,,,,,,,129.037943,-3.001577,,,,,,,,,,
,,,,,,,129.040455,-2.984075,,,,,,,,,,
,,,,,,,129.048320,-2.966574,,,,,,,,,,
,,,,,,,129.062829,-2.949072,,,,,,,,,,
,,,,,,,129.088177,-2.931570,,,,,,,,,,
,,,,,,,129.102408,-2.914068,,,,,,,,,,
,,,,,,,129.111334,-2.896566,,,,,,,,,,
,,,,,,,129.112026,-2.879064,,,,,,,,,,
,,,,,,,129.112880,-2.861562,,,,,,,,,,
,,,,,,,129.113384,-2.844060,,,,,,,,,,
,,,,,,,129.122893,-2.826558,,,,,,,,,,
,,,,,,,129.136218,-2.809056,,,,,,,,,,
,,,,,,,129.145507,-2.791554,,,,,,,,,,
,,,,,,,129.159545,-2.774053,,,,,,,,,,
,,,,,,,129.175669,-2.756551,,,,,,,,,,
,,,,,,,129.185289,-2.739049,,,,,,,,,,
,,,,,,,129.199199,-2.721547,,,,,,,,,,
,,,,,,,129.212926,-2.704045,,,,,,,,,,
,,,,,,,129.224227,-2.686543,,,,,,,,,,
,,,,,,,129.232762,-2.669041,,,,,,,,,,
,,,,,,,129.238971,-2.651539,,,,,,,,,,
,,,,,,,129.250064,-2.634037,,,,,,,,,,
,,,,,,,129.266904,-2.616535,,,,,,,,,,
,,,,,,,129.276036,-2.599033,,,,,,,,,,
,,,,,,,129.309159,-2.581532,,,,,,,,,,
,,,,,,,129.328723,-2.564030,,,,,,,,,,
,,,,,,,129.362422,-2.546528,,,,,,,,,,
,,,,,,,129.392822,-2.529026,,,,,,,,,,
,,,,,,,129.404948,-2.511524,,,,,,,,,,
,,,,,,,129.416277,-2.494022,,,,,,,,,,
,,,,,,,129.419022,-2.476520,,,,,,,,,,
,,,,,,,129.418367,-2.459018,,,,,,,,,,
,,,,,,,129.422786,-2.441516,,,,,,,,,,
,,,,,,,129.432530,-2.424014,,,,,,,,,,
,,,,,,,129.437240,-2.406512,,,,,,,,,,
,,,,,,,129.442706,-2.389011,,,,,,,,,,
,,,,,,,129.456370,-2.371509,,,,,,,,,,
,,,,,,,129.469626,-2.354007,,,,,,,,,,
,,,,,,,129.495171,-2.336505,,,,,,,,,,
,,,,,,,129.519869,-2.319003,,,,,,,,,,
,,,,,,,129.533663,-2.301501,,,,,,,,,,
,,,,,,,129.539662,-2.283999,,,,,,,,,,
,,,,,,,129.553365,-2.266497,,,,,,,,,,
,,,,,,,129.586457,-2.248995,,,,,,,,,,
,,,,,,,129.625382,-2.231493,,,,,,,,,,
,,,,,,,129.647481,-2.213991,,,,,,,,,,
,,,,,,,129.683375,-2.196490,,,,,,,,,,
,,,,,,,129.702937,-2.178988,,,,,,,,,,
,,,,,,,129.717661,-2.161486,,,,,,,,,,
,,,,,,,129.735021,-2.143984,,,,,,,,,,
,,,,,,,129.756058,-2.126482,,,,,,,,,,
,,,,,,,129.775081,-2.108980,,,,,,,,,,
,,,,,,,129.798892,-2.091478,,,,,,,,,,
,,,,,,,129.829741,-2.073976,,,,,,,,,,
,,,,,,,129.840383,-2.056474,,,,,,,,,,
,,,,,,,129.853468,-2.038972,,,,,,,,,,
,,,,,,,129.863244,-2.021470,,,,,,,,,,
,,,,,,,129.867153,-2.003969,,,,,,,,,,
,,,,,,,129.870240,-1.986467,,,,,,,,,,
,,,,,,,129.874789,-1.968965,,,,,,,,,,
,,,,,,,129.872767,-1.951463,,,,,,,,,,
,,,,,,,129.873704,-1.933961,,,,,,,,,,
,,,,,,,129.871673,-1.916459,,,,,,,,,,
,,,,,,,129.865146,-1.898957,,,,,,,,,,
,,,,,,,129.852551,-1.881455,,,,,,,,,,
,,,,,,,129.840677,-1.863953,,,,,,,,,,
,,,,,,,129.822077,-1.846451,,,,,,,,,,
,,,,,,,129.798820,-1.828949,,,,,,,,,,
,,,,,,,129.781584,-1.811448,,,,,,,,,,
,,,,,,,129.771298,-1.793946,,,,,,,,,,
,,,,,,,129.763675,-1.776444,,,,,,,,,,
,,,,,,,129.755501,-1.758942,,,,,,,,,,
,,,,,,,129.752784,-1.741440,,,,,,,,,,
,,,,,,,129.746978,-1.723938,,,,,,,,,,
,,,,,,,129.737589,-1.706436,,,,,,,,,,
,,,,,,,129.719077,-1.688934,,,,,,,,,,
,,,,,,,129.702630,-1.671432,,,,,,,,,,
,,,,,,,129.693113,-1.653930,,,,,,,,,,
,,,,,,,129.682913,-1.636428,,,,,,,,,,
,,,,,,,129.668706,-1.618927,,,,,,,,,,
,,,,,,,129.662430,-1.601425,,,,,,,,,,
,,,,,,,129.655005,-1.583923,,,,,,,,,,
,,,,,,,129.638288,-1.566421,,,,,,,,,,
,,,,,,,129.626790,-1.548919,,,,,,,,,,
,,,,,,,129.600917,-1.531417,,,,,,,,,,
,,,,,,,129.578410,-1.513915,,,,,,,,,,
,,,,,,,129.560933,-1.496413,,,,,,,,,,
,,,,,,,129.548356,-1.478911,,,,,,,,,,
,,,,,,,129.533507,-1.461409,,,,,,,,,,
,,,,,,,129.524878,-1.443907,,,,,,,,,,
,,,,,,,129.512200,-1.426406,,,,,,,,,,
,,,,,,,129.498497,-1.408904,,,,,,,,,,
,,,,,,,129.486570,-1.391402,,,,,,,,,,
,,,,,,,129.477110,-1.373900,,,,,,,,,,
,,,,,,,129.467233,-1.356398,,,,,,,,,,
,,,,,,,129.451258,-1.338896,,,,,,,,,,
,,,,,,,129.446338,-1.321394,,,,,,,,,,
,,,,,,,129.447043,-1.303892,,,,,,,,,,
,,,,,,,129.447457,-1.286390,,,,,,,,,,
,,,,,,,129.448157,-1.268888,,,,,,,,,,
,,,,,,,129.455271,-1.251386,,,,,,,,,,
,,,,,,,129.469402,-1.233885,,,,,,,,,,
,,,,,,,129.489671,-1.216383,,,,,,,,,,
,,,,,,,129.520921,-1.198881,,,,,,,,,,
,,,,,,,129.570067,-1.181379,,,,,,,,,,
,,,,,,,129.597996,-1.163877,,,,,,,,,,
,,,,,,,129.603325,-1.146375,,,,,,,,,,
,,,,,,,129.583703,-1.128873,,,,,,,,,,
,,,,,,,129.561945,-1.111371,,,,,,,,,,
,,,,,,,129.532437,-1.093869,,,,,,,,,,
,,,,,,,129.497506,-1.076367,,,,,,,,,,
,,,,,,,129.452608,-1.058865,,,,,,,,,,
,,,,,,,129.418028,-1.041364,,,,,,,,,,
,,,,,,,129.386826,-1.023862,,,,,,,,,,
,,,,,,,129.374555,-1.006360,,,,,,,,,,
,,,,,,,129.362236,-0.988858,,,,,,,,,,
,,,,,,,129.357248,-0.971356,,,,,,,,,,
,,,,,,,129.354908,-0.953854,,,,,,,,,,
,,,,,,,129.355113,-0.936352,,,,,,,,,,
,,,,,,,129.363532,-0.918850,,,,,,,,,,
,,,,,,,129.369241,-0.901348,,,,,,,,,,
,,,,,,,129.371900,-0.883846,,,,,,,,,,
,,,,,,,129.371766,-0.866344,,,,,,,,,,
,,,,,,,129.371748,-0.848843,,,,,,,,,,
,,,,,,,129.372176,-0.831341,,,,,,,,,,
,,,,,,,129.367030,-0.813839,,,,,,,,,,
,,,,,,,129.357192,-0.796337,,,,,,,,,,
,,,,,,,129.348426,-0.778835,,,,,,,,,,
,,,,,,,129.338824,-0.761333,,,,,,,,,,
,,,,,,,129.327899,-0.743831,,,,,,,,,,
,,,,,,,129.321594,-0.726329,,,,,,,,,,
,,,,,,,129.311216,-0.708827,,,,,,,,,,
,,,,,,,129.309228,-0.691325,,,,,,,,,,
,,,,,,,129.306489,-0.673823,,,,,,,,,,
,,,,,,,129.308479,-0.656322,,,,,,,,,,
,,,,,,,129.311749,-0.638820,,,,,,,,,,
,,,,,,,129.313345,-0.621318,,,,,,,,,,
,,,,,,,129.317040,-0.603816,,,,,,,,,,
,,,,,,,129.323931,-0.586314,,,,,,,,,,
