,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,129.698312,-3.141593,,,,,,,,,,
,,,,,,,129.725616,-3.124091,,,,,,,,,,
,,,,,,,129.730010,-3.106589,,,,,,,,,,
,,,,,,,129.733449,-3.089087,,,,,,,,,,
,,,,,,,129.737453,-3.071585,,,,,,,,,,
,,,,,,,129.737469,-3.054083,,,,,,,,,,
,,,,,,,129.727388,-3.036581,,,,,,,,,,
,,,,,,,129.715884,-3.019079,,,,,,,,,,
,,,,,,,129.709925,-3.001577,,,,,,,,,,
,,,,,,,129.707056,-2.984075,,,,,,,,,,
,,,,,,,129.709925,-2.966574,,,,,,,,,,
,,,,,,,129.716326,-2.949072,,,,,,,,,,
,,,,,,,129.718440,-2.931570,,,,,,,,,,
,,,,,,,129.720645,-2.914068,,,,,,,,,,
,,,,,,,129.720320,-2.896566,,,,,,,,,,
,,,,,,,129.717140,-2.879064,,,,,,,,,,
,,,,,,,129.713102,-2.861562,,,,,,,,,,
,,,,,,,129.712320,-2.844060,,,,,,,,,,
,,,,,,,129.713405,-2.826558,,,,,,,,,,
,,,,,,,129.713405,-2.809056,,,,,,,,,,
,,,,,,,129.710108,-2.791554,,,,,,,,,,
,,,,,,,129.715726,-2.774053,,,,,,,,,,
,,,,,,,129.727176,-2.756551,,,,,,,,,,
,,,,,,,129.745387,-2.739049,,,,,,,,,,
,,,,,,,129.761760,-2.721547,,,,,,,,,,
,,,,,,,129.782398,-2.704045,,,,,,,,,,
,,,,,,,129.810544,-2.686543,,,,,,,,,,
,,,,,,,129.835644,-2.669041,,,,,,,,,,
,,,,,,,129.848751,-2.651539,,,,,,,,,,
,,,,,,,129.848751,-2.634037,,,,,,,,,,
,,,,,,,129.840458,-2.616535,,,,,,,,,,
,,,,,,,129.835853,-2.599033,,,,,,,,,,
,,,,,,,129.834858,-2.581532,,,,,,,,,,
,,,,,,,129.833540,-2.564030,,,,,,,,,,
,,,,,,,129.836476,-2.546528,,,,,,,,,,
,,,,,,,129.849367,-2.529026,,,,,,,,,,
,,,,,,,129.863288,-2.511524,,,,,,,,,,
,,,,,,,129.891308,-2.494022,,,,,,,,,,
,,,,,,,129.922421,-2.476520,,,,,,,,,,
,,,,,,,129.941119,-2.459018,,,,,,,,,,
,,,,,,,129.958462,-2.441516,,,,,,,,,,
,,,,,,,129.974061,-2.424014,,,,,,,,,,
,,,,,,,130.013371,-2.406512,,,,,,,,,,
,,,,,,,130.076651,-2.389011,,,,,,,,,,
,,,,,,,130.108021,-2.371509,,,,,,,,,,
,,,,,,,130.147902,-2.354007,,,,,,,,,,
,,,,,,,130.183142,-2.336505,,,,,,,,,,
,,,,,,,130.210014,-2.319003,,,,,,,,,,
,,,,,,,130.224881,-2.301501,,,,,,,,,,
,,,,,,,130.234320,-2.283999,,,,,,,,,,
,,,,,,,130.251008,-2.266497,,,,,,,,,,
,,,,,,,130.263853,-2.248995,,,,,,,,,,
,,,,,,,130.278189,-2.231493,,,,,,,,,,
,,,,,,,130.288601,-2.213991,,,,,,,,,,
,,,,,,,130.309446,-2.196490,,,,,,,,,,
,,,,,,,130.326765,-2.178988,,,,,,,,,,
,,,,,,,130.336798,-2.161486,,,,,,,,,,
,,,,,,,130.341991,-2.143984,,,,,,,,,,
,,,,,,,130.349827,-2.126482,,,,,,,,,,
,,,,,,,130.352216,-2.108980,,,,,,,,,,
,,,,,,,130.349822,-2.091478,,,,,,,,,,
,,,,,,,130.344101,-2.073976,,,,,,,,,,
,,,,,,,130.340630,-2.056474,,,,,,,,,,
,,,,,,,130.332922,-2.038972,,,,,,,,,,
,,,,,,,130.324283,-2.021470,,,,,,,,,,
,,,,,,,130.311352,-2.003969,,,,,,,,,,
,,,,,,,130.304072,-1.986467,,,,,,,,,,
,,,,,,,130.293280,-1.968965,,,,,,,,,,
,,,,,,,130.282122,-1.951463,,,,,,,,,,
,,,,,,,130.277754,-1.933961,,,,,,,,,,
,,,,,,,130.267889,-1.916459,,,,,,,,,,
,,,,,,,130.253732,-1.898957,,,,,,,,,,
,,,,,,,130.245711,-1.881455,,,,,,,,,,
,,,,,,,130.230382,-1.863953,,,,,,,,,,
,,,,,,,130.222104,-1.846451,,,,,,,,,,
,,,,,,,130.210507,-1.828949,,,,,,,,,,
,,,,,,,130.199837,-1.811448,,,,,,,,,,
,,,,,,,130.189593,-1.793946,,,,,,,,,,
,,,,,,,130.171312,-1.776444,,,,,,,,,,
,,,,,,,130.160052,-1.758942,,,,,,,,,,
,,,,,,,130.146660,-1.741440,,,,,,,,,,
,,,,,,,130.134846,-1.723938,,,,,,,,,,
,,,,,,,130.121224,-1.706436,,,,,,,,,,
,,,,,,,130.108338,-1.688934,,,,,,,,,,
,,,,,,,130.092042,-1.671432,,,,,,,,,,
,,,,,,,130.079600,-1.653930,,,,,,,,,,
,,,,,,,130.066770,-1.636428,,,,,,,,,,
,,,,,,,130.059116,-1.618927,,,,,,,,,,
,,,,,,,130.047409,-1.601425,,,,,,,,,,
,,,,,,,130.024407,-1.583923,,,,,,,,,,
,,,,,,,130.010602,-1.566421,,,,,,,,,,
,,,,,,,130.001668,-1.548919,,,,,,,,,,
,,,,,,,129.993255,-1.531417,,,,,,,,,,
,,,,,,,129.988317,-1.513915,,,,,,,,,,
,,,,,,,129.984460,-1.496413,,,,,,,,,,
,,,,,,,129.980426,-1.478911,,,,,,,,,,
,,,,,,,129.979508,-1.461409,,,,,,,,,,
,,,,,,,129.969595,-1.443907,,,,,,,,,,
,,,,,,,129.959022,-1.426406,,,,,,,,,,
,,,,,,,129.952410,-1.408904,,,,,,,,,,
,,,,,,,129.936430,-1.391402,,,,,,,,,,
,,,,,,,129.928657,-1.373900,,,,,,,,,,
,,,,,,,129.929550,-1.356398,,,,,,,,,,
,,,,,,,129.935252,-1.338896,,,,,,,,,,
,,,,,,,129.960970,-1.321394,,,,,,,,,,
,,,,,,,130.006997,-1.303892,,,,,,,,,,
,,,,,,,130.055513,-1.286390,,,,,,,,,,
,,,,,,,130.068402,-1.268888,,,,,,,,,,
,,,,,,,130.068473,-1.251386,,,,,,,,,,
,,,,,,,130.048678,-1.233885,,,,,,,,,,
,,,,,,,130.032051,-1.216383,,,,,,,,,,
,,,,,,,130.002035,-1.198881,,,,,,,,,,
,,,,,,,129.986532,-1.181379,,,,,,,,,,
,,,,,,,129.973216,-1.163877,,,,,,,,,,
,,,,,,,129.969516,-1.146375,,,,,,,,,,
,,,,,,,129.966752,-1.128873,,,,,,,,,,
,,,,,,,129.968109,-1.111371,,,,,,,,,,
,,,,,,,129.960901,-1.093869,,,,,,,,,,
,,,,,,,129.957990,-1.076367,,,,,,,,,,
,,,,,,,129.959462,-1.058865,,,,,,,,,,
,,,,,,,129.961805,-1.041364,,,,,,,,,,
,,,,,,,129.961943,-1.023862,,,,,,,,,,
,,,,,,,129.967460,-1.006360,,,,,,,,,,
,,,,,,,129.964267,-0.988858,,,,,,,,,,
,,,,,,,129.962495,-0.971356,,,,,,,,,,
,,,,,,,129.960543,-0.953854,,,,,,,,,,
,,,,,,,129.951324,-0.936352,,,,,,,,,,
,,,,,,,129.944148,-0.918850,,,,,,,,,,
,,,,,,,129.936651,-0.901348,,,,,,,,,,
,,,,,,,129.928486,-0.883846,,,,,,,,,,
,,,,,,,129.925482,-0.866344,,,,,,,,,,
,,,,,,,129.926745,-0.848843,,,,,,,,,,
,,,,,,,129.926986,-0.831341,,,,,,,,,,
,,,,,,,129.931722,-0.813839,,,,,,,,,,
,,,,,,,129.935949,-0.796337,,,,,,,,,,
,,,,,,,129.944293,-0.778835,,,,,,,,,,
,,,,,,,129.944501,-0.761333,,,,,,,,,,
,,,,,,,129.946271,-0.743831,,,,,,,,,,
,,,,,,,129.946590,-0.726329,,,,,,,,,,
,,,,,,,129.948924,-0.708827,,,,,,,,,,
,,,,,,,129.954494,-0.691325,,,,,,,,,,
,,,,,,,129.961389,-0.673823,,,,,,,,,,
,,,,,,,129.966416,-0.656322,,,,,,,,,,
,,,,,,,129.972134,-0.638820,,,,,,,,,,
,,,,,,,129.979941,-0.621318,,,,,,,,,,
,,,,,,,129.988969,-0.603816,,,,,,,,,,
,,,,,,,129.994357,-0.586314,,,,,,,,,,
,,,,,,,129.995898,-0.568812,,,,,,,,,,
,,,,,,,129.994688,-0.551310,,,,,,,,,,
,,,,,,,129.986107,-0.533808,,,,,,,,,,
,,,,,,,129.976159,-0.516306,,,,,,,,,,
,,,,,,,129.970294,-0.498804,,,,,,,,,,
,,,,,,,129.970294,-0.481302,,,,,,,,,,
,,,,,,,129.972249,-0.463801,,,,,,,,,,
,,,,,,,129.966937,-0.446299,,,,,,,,,,
,,,,,,,129.965653,-0.428797,,,,,,,,,,
,,,,,,,129.958985,-0.411295,,,,,,,,,,
,,,,,,,129.952641,-0.393793,,,,,,,,,,
,,,,,,,129.954054,-0.376291,,,,,,,,,,
,,,,,,,129.960277,-0.358789,,,,,,,,,,
,,,,,,,129.957072,-0.341287,,,,,,,,,,
,,,,,,,129.952789,-0.323785,,,,,,,,,,
,,,,,,,129.942101,-0.306283,,,,,,,,,,
,,,,,,,129.939843,-0.288781,,,,,,,,,,
,,,,,,,129.937207,-0.271280,,,,,,,,,,
,,,,,,,129.935693,-0.253778,,,,,,,,,,
,,,,,,,129.943315,-0.236276,,,,,,,,,,
,,,,,,,129.946373,-0.218774,,,,,,,,,,
,,,,,,,129.955650,-0.201272,,,,,,,,,,
,,,,,,,129.955650,-0.183770,,,,,,,,,,
,,,,,,,129.956928,-0.166268,,,,,,,,,,
