,,X,Y,Z,Ycog,Zcog,radius,phi,Nx,Ny,Nz,innerWall,Dwall_normal,Corrupted,radius_out,Dwall,Dwall_projection
,,,,,,,130.267674,-3.141593,,,,,,,,,,
,,,,,,,130.309635,-3.124091,,,,,,,,,,
,,,,,,,130.306148,-3.106589,,,,,,,,,,
,,,,,,,130.242036,-3.089087,,,,,,,,,,
,,,,,,,130.179149,-3.071585,,,,,,,,,,
,,,,,,,130.175771,-3.054083,,,,,,,,,,
,,,,,,,130.228670,-3.036581,,,,,,,,,,
,,,,,,,130.292711,-3.019079,,,,,,,,,,
,,,,,,,130.270195,-3.001577,,,,,,,,,,
,,,,,,,130.225802,-2.984075,,,,,,,,,,
,,,,,,,130.215546,-2.966574,,,,,,,,,,
,,,,,,,130.220987,-2.949072,,,,,,,,,,
,,,,,,,130.222753,-2.931570,,,,,,,,,,
,,,,,,,130.246924,-2.914068,,,,,,,,,,
,,,,,,,130.265737,-2.896566,,,,,,,,,,
,,,,,,,130.272809,-2.879064,,,,,,,,,,
,,,,,,,130.282628,-2.861562,,,,,,,,,,
,,,,,,,130.281668,-2.844060,,,,,,,,,,
,,,,,,,130.266419,-2.826558,,,,,,,,,,
,,,,,,,130.257407,-2.809056,,,,,,,,,,
,,,,,,,130.243066,-2.791554,,,,,,,,,,
,,,,,,,130.231496,-2.774053,,,,,,,,,,
,,,,,,,130.217423,-2.756551,,,,,,,,,,
,,,,,,,130.212728,-2.739049,,,,,,,,,,
,,,,,,,130.205315,-2.721547,,,,,,,,,,
,,,,,,,130.201456,-2.704045,,,,,,,,,,
,,,,,,,130.202703,-2.686543,,,,,,,,,,
,,,,,,,130.205040,-2.669041,,,,,,,,,,
,,,,,,,130.213499,-2.651539,,,,,,,,,,
,,,,,,,130.222748,-2.634037,,,,,,,,,,
,,,,,,,130.230629,-2.616535,,,,,,,,,,
,,,,,,,130.235242,-2.599033,,,,,,,,,,
,,,,,,,130.233249,-2.581532,,,,,,,,,,
,,,,,,,130.228341,-2.564030,,,,,,,,,,
,,,,,,,130.211651,-2.546528,,,,,,,,,,
,,,,,,,130.200658,-2.529026,,,,,,,,,,
,,,,,,,130.191588,-2.511524,,,,,,,,,,
,,,,,,,130.163782,-2.494022,,,,,,,,,,
,,,,,,,130.147266,-2.476520,,,,,,,,,,
,,,,,,,130.139189,-2.459018,,,,,,,,,,
,,,,,,,130.137977,-2.441516,,,,,,,,,,
,,,,,,,130.141270,-2.424014,,,,,,,,,,
,,,,,,,130.149346,-2.406512,,,,,,,,,,
,,,,,,,130.157733,-2.389011,,,,,,,,,,
,,,,,,,130.171518,-2.371509,,,,,,,,,,
,,,,,,,130.191241,-2.354007,,,,,,,,,,
,,,,,,,130.204191,-2.336505,,,,,,,,,,
,,,,,,,130.213769,-2.319003,,,,,,,,,,
,,,,,,,130.215272,-2.301501,,,,,,,,,,
,,,,,,,130.203887,-2.283999,,,,,,,,,,
,,,,,,,130.173608,-2.266497,,,,,,,,,,
,,,,,,,130.112738,-2.248995,,,,,,,,,,
,,,,,,,130.062739,-2.231493,,,,,,,,,,
,,,,,,,130.035840,-2.213991,,,,,,,,,,
,,,,,,,130.033173,-2.196490,,,,,,,,,,
,,,,,,,130.056965,-2.178988,,,,,,,,,,
,,,,,,,130.087388,-2.161486,,,,,,,,,,
,,,,,,,130.114879,-2.143984,,,,,,,,,,
,,,,,,,130.137765,-2.126482,,,,,,,,,,
,,,,,,,130.158060,-2.108980,,,,,,,,,,
,,,,,,,130.166301,-2.091478,,,,,,,,,,
,,,,,,,130.176539,-2.073976,,,,,,,,,,
,,,,,,,130.181464,-2.056474,,,,,,,,,,
,,,,,,,130.179075,-2.038972,,,,,,,,,,
,,,,,,,130.158572,-2.021470,,,,,,,,,,
,,,,,,,130.137865,-2.003969,,,,,,,,,,
,,,,,,,130.120394,-1.986467,,,,,,,,,,
,,,,,,,130.093126,-1.968965,,,,,,,,,,
,,,,,,,130.060537,-1.951463,,,,,,,,,,
,,,,,,,130.051049,-1.933961,,,,,,,,,,
,,,,,,,130.054298,-1.916459,,,,,,,,,,
,,,,,,,130.066628,-1.898957,,,,,,,,,,
,,,,,,,130.093276,-1.881455,,,,,,,,,,
,,,,,,,130.114418,-1.863953,,,,,,,,,,
,,,,,,,130.133805,-1.846451,,,,,,,,,,
,,,,,,,130.156365,-1.828949,,,,,,,,,,
,,,,,,,130.173058,-1.811448,,,,,,,,,,
,,,,,,,130.182051,-1.793946,,,,,,,,,,
,,,,,,,130.189748,-1.776444,,,,,,,,,,
,,,,,,,130.198781,-1.758942,,,,,,,,,,
,,,,,,,130.202530,-1.741440,,,,,,,,,,
,,,,,,,130.204821,-1.723938,,,,,,,,,,
,,,,,,,130.207761,-1.706436,,,,,,,,,,
,,,,,,,130.214156,-1.688934,,,,,,,,,,
,,,,,,,130.224512,-1.671432,,,,,,,,,,
,,,,,,,130.226237,-1.653930,,,,,,,,,,
,,,,,,,130.231520,-1.636428,,,,,,,,,,
,,,,,,,130.239678,-1.618927,,,,,,,,,,
,,,,,,,130.244677,-1.601425,,,,,,,,,,
,,,,,,,130.249385,-1.583923,,,,,,,,,,
,,,,,,,130.250482,-1.566421,,,,,,,,,,
,,,,,,,130.254255,-1.548919,,,,,,,,,,
,,,,,,,130.259155,-1.531417,,,,,,,,,,
,,,,,,,130.268887,-1.513915,,,,,,,,,,
,,,,,,,130.276934,-1.496413,,,,,,,,,,
,,,,,,,130.290932,-1.478911,,,,,,,,,,
,,,,,,,130.304442,-1.461409,,,,,,,,,,
,,,,,,,130.313233,-1.443907,,,,,,,,,,
,,,,,,,130.321846,-1.426406,,,,,,,,,,
,,,,,,,130.325801,-1.408904,,,,,,,,,,
,,,,,,,130.330795,-1.391402,,,,,,,,,,
,,,,,,,130.333964,-1.373900,,,,,,,,,,
,,,,,,,130.340966,-1.356398,,,,,,,,,,
,,,,,,,130.347969,-1.338896,,,,,,,,,,
,,,,,,,130.350313,-1.321394,,,,,,,,,,
,,,,,,,130.352400,-1.303892,,,,,,,,,,
,,,,,,,130.353566,-1.286390,,,,,,,,,,
,,,,,,,130.356288,-1.268888,,,,,,,,,,
,,,,,,,130.360323,-1.251386,,,,,,,,,,
,,,,,,,130.364564,-1.233885,,,,,,,,,,
,,,,,,,130.369537,-1.216383,,,,,,,,,,
,,,,,,,130.378403,-1.198881,,,,,,,,,,
,,,,,,,130.383998,-1.181379,,,,,,,,,,
,,,,,,,130.394243,-1.163877,,,,,,,,,,
,,,,,,,130.402309,-1.146375,,,,,,,,,,
,,,,,,,130.404740,-1.128873,,,,,,,,,,
,,,,,,,130.405490,-1.111371,,,,,,,,,,
,,,,,,,130.404643,-1.093869,,,,,,,,,,
,,,,,,,130.400642,-1.076367,,,,,,,,,,
,,,,,,,130.399636,-1.058865,,,,,,,,,,
,,,,,,,130.402975,-1.041364,,,,,,,,,,
,,,,,,,130.401843,-1.023862,,,,,,,,,,
,,,,,,,130.390474,-1.006360,,,,,,,,,,
